Date,Event Name,Placement,Earning
07-Jun-2013,"$ 10,000 No Limit Hold'em - Heads-Up (Event #16)44th World Series of Poker - WSOP 2013, Las Vegas",8th,"$ 42,000"
17-Mar-2013,"$ 125,000 No Limit Hold'em PartyPoker.com Premier League Poker VI, London",11th,"$ 33,180"
09-Jan-2013,"$ 5,000 + 300 Pot Limit Omaha (Event #15)PokerStars Caribbean Adventure - PCA 2013, Paradise Island",4th,"$ 26,671"
26-Sep-2012,"€ 10,000 + 450 No Limit Hold'em - Mixed Max (Event #5)World Series Of Poker Europe - WSOPE 2012, Cannes",12th,"$ 6,376"
21-Sep-2012,"€ 2,500 + 200 No Limit Hold'em - Six Handed (Event #1)World Series Of Poker Europe - WSOPE 2012, Cannes",24th,"$ 134,056"
16-Jun-2012,"$ 10,000 H.O.R.S.E. (Event #32)43rd World Series of Poker - WSOP 2012, Las Vegas",4th,"$ 11,637"
06-Jun-2012,"$ 5,000 Seven Card Stud Hi/Lo (Event #15)43rd World Series of Poker - WSOP 2012, Las Vegas",15th,"$ 7,204"
28-May-2012,"$ 1,500 No Limit Hold'em (Event #2)43rd World Series of Poker - WSOP 2012, Las Vegas",61st,"$ 32,305"
05-Apr-2012,"€ 10,000 No Limit Hold'em iSeriesLIVE, Dublin",10th,"$ 1,500"
07-Oct-2011,"€ 2,500 + 180 6-Max No Limit Hold'emWorld Series Of Poker Europe - WSOPE 2011, Cannes",7th,"$ 1,063,034"
04-Sep-2011,"$ 200 + 40 No Limit Hold'em - Charity Event2011-12 Epic Poker League - Event 2, Las Vegas",2nd,"$ 17,270"
02-Jul-2011,"$ 50,000 The Poker Players Championship - 8 Game42nd World Series of Poker - WSOP 2011, Las Vegas",2nd,"$ 226,907"
23-Jun-2011,"$ 5,000 No Limit Hold'em - Six Handed42nd World Series of Poker - WSOP 2011, Las Vegas",36th,"$ 39,906"
09-Jun-2011,"$ 10,000 No Limit Deuce To Seven Draw World Championship42nd World Series of Poker - WSOP 2011, Las Vegas",2nd,"$ 14,517"
13-Mar-2011,"No Limit Hold'em - Silicon Valley Poker Challenge World Poker Tour - WPT Bay 101 Shooting Star, San Jose",6th,"$ 4,272"
01-Jul-2010,"$ 10,000 Pot Limit Omaha Championship41st World Series of Poker - WSOP 2010, Las Vegas",15th,"$ 152,856"
08-Jun-2010,"$ 5,000 No Limit Hold'em41st World Series of Poker - WSOP 2010, Las Vegas",50th,"$ 22,000"
29-Apr-2010,"$ 500 + 50 No Limit Hold'emDerby Poker Championship 2010 - Celebrity Charity Event, Louisville",4th,"$ 6,000"
18-Apr-2010,"$ 25,000 + 500 No Limit Hold'em - Championship EventEighth Annual Five Star World Poker Classic, Las Vegas",7th,"$ 26,823"
17-Feb-2010,"Heat 6 Party Poker Premier League IV, Las Vegas",2nd,"$ 8,019"
14-Feb-2010,"Heat 3 Party Poker Premier League IV, Las Vegas",6th,"$ 12,761"
11-Jan-2010,"$ 20,000 Week 2 - Nicknames Poker After Dark (PAD) Season VI, Las Vegas",3rd,"C$ 17,500"
21-Sep-2009,"$ 20,000 Week 10 - Magnificent Six Poker After Dark (PAD) Season V, Las Vegas",2nd,"$ 15,035"
30-Jun-2009,"$ 5,000 No Limit Hold'em - Six Handed40th World Series of Poker - WSOP 2009, Las Vegas",24th,"$ 4,000"
19-Jun-2009,"$ 2,000 Limit Hold'em40th World Series of Poker - WSOP 2009, Las Vegas",17th,"$ 6,000"
04-Jun-2009,"$ 2,000 No Limit Hold'em40th World Series of Poker - WSOP 2009, Las Vegas",29th,"$ 11,254"
14-May-2009,"C$ 5,000 No Limit Hold'em - Heads UpCanadian Open Poker Championship, Calgary",5th,"$ 154,400"
05-Jan-2009,"$ 20,000 Week 9 - Speak Your Mind Poker After Dark (PAD) Season IV, Las Vegas",6th,"$ 93,168"
29-Nov-2008,"Heat 11 PartyPoker.com Premier League Poker III, London",5th,"$ 6,604"
27-Nov-2008,"Heat 7 PartyPoker.com Premier League Poker III, London",6th,"$ 229,820"
25-Nov-2008,"Heat 3 PartyPoker.com Premier League Poker III, London",4th,"$ 2,000"
29-Sep-2008,"$ 20,000 Week 5 - Dream Match II Poker After Dark (PAD) Season IV, Las Vegas",2nd,"$ 4,000"
22-Sep-2008,"£ 2,500 + 150 Limit H.O.R.S.E.World Series Of Poker Europe - WSOPE 2008, London",12th,"$ 120,000"
03-Jul-2008,"$ 10,000 World Championship No Limit Hold'em39th World Series of Poker - WSOP 2008, Las Vegas",45th,"$ 4,840"
29-Jun-2008,"$ 1,500 H.O.R.S.E.39th World Series of Poker - WSOP 2008, Las Vegas",3rd,"$ 7,761"
17-Jun-2008,"$ 1,500 No Limit Hold'em39th World Series of Poker - WSOP 2008, Las Vegas",71st,"$ 3,901"
23-Feb-2008,"$ 9,900 + 100 No Limit Hold'em - Championship Event2008 L.A. Poker Classic, Los Angeles",6th,"$ 30,000"
Feb-2008,"Heat 9 PartyPoker.com Premier League Poker II, London",6th,"$ 8,000"
Feb-2008,"Heat 5 PartyPoker.com Premier League Poker II, London",5th,"$ 8,000"
Feb-2008,"Heat 1 PartyPoker.com Premier League Poker II, London",4th,"$ 53,945"
14-Jan-2008,"$ 20,000 Week 3 - Hecklers Poker After Dark (PAD) Season III, Las Vegas",1st,"$ 631,863"
02-Jul-2007,"$ 1,000 No Limit Hold'em38th World Series of Poker - WSOP 2007, Las Vegas",95th,"$ 48,576"
20-Jun-2007,"$ 3,000 Limit Hold'em38th World Series of Poker - WSOP 2007, Las Vegas",25th,"$ 10,309"
Jun-2007,"$ 20,000 Week 10 - Show Open Poker After Dark (PAD) Season II, Las Vegas",3rd,"$ 58,585"
06-Jun-2007,"$ 2,000 No Limit Hold'em38th World Series of Poker - WSOP 2007, Las Vegas",104th,"$ 70,625"
Jun-2007,"$ 20,000 Week 4 - World Series Legends Poker After Dark (PAD) Season II, Las Vegas",2nd,"$ 4,200"
07-Mar-2007,"No Limit Hold'em - Finals Partypoker.com Premier League Poker, Maidstone",3rd,"$ 500,000"
01-Mar-2007,"Group Match 7 Partypoker.com Premier League Poker, Maidstone",1st,"$ 34,880"
27-Feb-2007,"Group Match 4 Partypoker.com Premier League Poker, Maidstone",1st,"$ 2,580"
29-Jan-2007,"$ 20,000 Week 5 - Phil Phil Poker After Dark (PAD) Season I, Las Vegas",4th,"$ 4,120"
01-Jan-2007,"$ 20,000 Week 1 - Poker Brat Attack Poker After Dark (PAD) Season I, Las Vegas",6th,"$ 3,055"
