Date,Event Name,Placement,Earning
01-Jun-2019,"$ 15,000 No Limit Hold'em - Baccarat Crystal WPT Tournament of Champions World Poker Tour - Baccarat Crystal WPT Tournament of Champions, Las Vegas",1st,"$ 6,110"
01-May-2019,"€ 2,200 No Limit Hold'em (Event #25)European Poker Tour - EPT Monte Carlo, Monte Carlo",6th,"$ 440,395"
26-Apr-2019,"€ 1,100 No Limit Hold'em - French National Championship (Event #4)European Poker Tour - EPT Monte Carlo, Monte Carlo",20th,"$ 33,063"
16-Jan-2019,"$ 10,200 No Limit Hold'em - KO Turbo (Event #41)PokerStars Caribbean Adventure - PCA 2019, Paradise Island",2nd,"$ 10,139"
08-Jan-2019,"$ 2,150 No Limit Hold'em Turbo KO (Event #12)PokerStars Caribbean Adventure - PCA 2019, Paradise Island",12th,"$ 81,520"
16-Dec-2018,"€ 10,300 No Limit Hold'em - EPT Prague High Roller #34European Poker Tour - EPT Prague, Prague",2nd,"$ 4,000"
28-Apr-2018,"€ 5,300 No Limit Hold'em - EPT Main Event #12European Poker Tour - EPT Monte Carlo, Monte Carlo",8th,"$ 378,769"
16-Feb-2018,"€ 10,000 + 300 No Limit Hold'em - High Rollerpartypoker LIVE - partypoker MILLIONS Germany, Rozvadov",7th,"$ 82,658"
10-Jan-2018,"€ 3,000 + 300 No Limit Hold'em - WPT European ChampionshipWorld Poker Tour - WPT European Championship, Berlin",1st,"$ 62,399"
23-Nov-2017,"€ 10,000 + 300 No Limit Hold'em - High RollerMaster Classics Of Poker (MCOP)2017, Amsterdam",2nd,"$ 260,858"
01-Nov-2017,"€ 25,000 No Limit Hold'em - High Roller (Event #9)World Series of Poker Europe - WSOPE 2017, Rozvadov",9th,"$ 161,855"
13-Jul-2017,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 70, Las Vegas",3rd,"$ 71,644"
11-Jul-2017,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 68, Las Vegas",5th,"$ 117,600"
24-Jun-2017,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 64, Las Vegas",1st,"$ 50,400"
01-May-2017,"€ 2,200 No Limit Hold'em (Event 39)PokerStars Championship presented by Monte-Carlo Casino, Monte Carlo",84th,"$ 281,606"
25-Apr-2017,"€ 10,300 No Limit Hold'em - Opening Eight Max (Event 2)PokerStars Championship presented by Monte-Carlo Casino, Monte Carlo",1st,"$ 3,300"
15-Dec-2016,"€ 2,000 + 150 No Limit Hold'em - Hyper Turbo Progressive Knockout (Event #64)European Poker Tour - EPT Prague, Prague",33rd,"$ 298,298"
17-Nov-2016,"€ 25,000 + 250 No Limit Hold'em - Super High RollerMaster Classics of Poker (MCOP) 2016, Amsterdam",1st,"$ 1,754"
23-Oct-2016,"€ 5,000 + 300 No Limit Hold'em - EPT Main Event (Event #33)European Poker Tour - EPT Malta, St. Julian’s",13th,"$ 172,400"
19-Oct-2016,"€ 1,000 + 100 No Limit Hold'em - IPT Main Event (Event #4)European Poker Tour - EPT Malta, St. Julian’s",93rd,"$ 27,229"
01-May-2016,"€ 49,000 + 1,000 No Limit Hold'em - Super High Roller #37European Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",2nd,"$ 2,024"
26-Apr-2016,"€ 10,000 + 300 No Limit Hold'em - High Roller #2European Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",29th,"$ 981,004"
13-Jan-2016,"$ 2,200 #86 No Limit Hold'em - 6-HandedPokerStars Caribbean Adventure - PCA 2016, Paradise Island",12th,"$ 20,553"
07-Jan-2016,"$ 2,200 #13 No Limit Hold'em -LAPT Bahamas Main EventPokerStars Caribbean Adventure - PCA 2016, Paradise Island",16th,"$ 5,640"
15-Dec-2015,"€ 2,000 + 200 #89 No Limit Hold'em -Deepstack - 8 HandedEuropean Poker Tour - EPT Prague, Prague",10th,"$ 13,620"
11-Dec-2015,"€ 2,000 + 150 #54 No Limit Hold'em - Turbo - 8 handedEuropean Poker Tour - EPT Prague, Prague",2nd,"$ 6,215"
28-Oct-2015,"€ 5,000 + 200 #58 No Limit Hold'em  HyperturboEuropean Poker Tour - EPT Malta, St. Julian’s",7th,"$ 50,994"
02-May-2015,"€ 10,000 + 600 No Limit Hold'em - EPT Main Event (Event #27)European Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",6th,"$ 15,472"
08-Jan-2015,"$ 9,700 + 600 #7 No Limit Hold'em - Main EventPokerStars Caribbean Adventure - PCA 2015, Paradise Island",45th,"$ 262,020"
14-Dec-2014,"€ 300 + 30 #42 No Limit Hold'em - Turbo - Deepstack - Win the ButtomEuropean Poker Tour - EPT Prague, Prague",26th,"$ 27,700"
25-Nov-2014,"€ 4,000 + 250 No Limit Hold'em - Main EventMaster Classics of Poker (MCOP) 2014, Amsterdam",7th,$ 723
16-Oct-2014,"£ 10,000 + 300 #32 No Limit Hold'em - EPT High RollerEuropean Poker Tour - EPT London, London",19th,"$ 58,547"
10-Jul-2014,"$ 100,000 No Limit Hold'em Super High RollerAria $100k Super High Roller, Las Vegas",1st,"$ 33,994"
30-Apr-2014,"€ 25,000 + 500 No Limit Hold'em - High Roller 8 MaxEuropean Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",25th,"$ 1,062,785"
24-Apr-2014,"€ 98,000 + 2,000 No Limit Hold'em - Super High RollerEuropean Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",7th,"$ 71,152"
17-Apr-2014,"€ 900 + 90 No Limit Hold'em Single Re-EntryEuropean Poker Tour - EPT Sanremo, Sanremo",29th,"$ 424,291"
11-Jan-2014,"$ 25,000 + 500 No Limit Hold'em High RollerPokerStars Caribbean Adventure - PCA 2014, Paradise Island",7th,"$ 2,764"
05-Jan-2014,"$ 98,000 + 2,000 No Limit Hold'em - Super High RollerPokerStars Caribbean Adventure - PCA 2014, Paradise Island",7th,"$ 216,040"
12-Nov-2013,"€ 4,000 + 250 No Limit Hold'em - Main EventMaster Classics of Poker (MCOP) 2013, Amsterdam",20th,"$ 277,080"
05-Sep-2013,"€ 10,000 + 300 No Limit Hold'em - High Roller Re-EntryEuropean Poker Tour - EPT Barcelona, Barcelona",6th,"$ 14,227"
30-Aug-2013,"€ 48,000 + 2,000 No Limit Hold'em - Super High RollerEuropean Poker Tour - EPT Barcelona, Barcelona",6th,"$ 121,328"
15-May-2013,"€ 10,000 + 300 No Limit Hold'em - 6 Max TurboEuropean Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",1st,"$ 212,959"
11-May-2013,"€ 5,000 + 300 8 GameEuropean Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",3rd,"$ 133,092"
06-Apr-2013,"$ 5,000 + 500 No Limit Hold'em - Championship EventLebanese Poker Tour 2013 - Championship, Kyrenia",1st,"$ 19,144"
15-Mar-2013,"£ 300 + 30 No Limit Hold'em - TurboEuropean Poker Tour - EPT London, London",5th,"$ 201,206"
31-Jan-2013,"A$ 5,000 No Limit Hold'em - Mix Max2013 Aussie Millions Poker Championship, Melbourne",2nd,"$ 1,294"
12-Jan-2013,"$ 25,000 + 500 No Limit Hold'em - High Roller (Event #30)PokerStars Caribbean Adventure - PCA 2013, Paradise Island",4th,"A$ 38,000"
07-Nov-2012,"€ 5,000 + 250 No Limit Hold'em - Main EventMaster Classics of Poker (MCOP) 2012, Amsterdam",1st,"$ 40,117"
19-Aug-2012,"€ 5,000 + 300 No Limit Hold'em - EPT Main EventEuropean Poker Tour - EPT Barcelona, Barcelona",9th,"$ 354,860"
03-May-2012,"€ 2,000 + 200 No Limit Hold'em - Main EventItalian Poker Tour - IPT Sanremo, Sanremo",15th,"$ 368,895"
19-Apr-2012,"€ 1,000 + 100 No Limit Hold'emEuropean Poker Tour - EPT Berlin, Berlin",1st,"$ 67,698"
30-Mar-2012,"€ 1,000 + 50 No Limit Hold'em - Turbo BountyEuropean Poker Tour - EPT Campione, Campione d'Italia",4th,"$ 8,063"
14-Jan-2012,"$ 2,000 + 100 PCA Battleship EventPokerStars Caribbean Adventure - PCA 2012, Paradise Island",1st,"$ 90,074"
03-Oct-2011,"£ 1,000 + 100 No Limit Hold'emEuropean Poker Tour - EPT London, London",23rd,"$ 4,643"
08-Apr-2011,"€ 1,000 + 100 No Limit Hold'emEuropean Poker Tour - EPT Berlin, Berlin",1st,"$ 9,000"
