Date,Event Name,Placement,Earning
14-Jan-2019,"$ 25,000 No Limit Hold'em - PCA High Roller (Event #33)PokerStars Caribbean Adventure - PCA 2019, Paradise Island",7th,"$ 38,400"
06-Jan-2019,"$ 25,000 No Limit Hold'em - PSPC PokerStars Players Championship (Event #2)PokerStars Caribbean Adventure - PCA 2019, Paradise Island",166th,"$ 152,460"
12-Nov-2018,"$ 50,000 No Limit Hold'em - Super High Rollerpartypoker LIVE - partypoker Caribbean Poker Party, Nassau",2nd,"$ 25,450"
30-Aug-2018,"€ 25,000 No Limit Hold'em (Event #22)European Poker Tour - EPT Barcelona, Barcelona",9th,"$ 550,000"
19-Jun-2018,"$ 10,000 + 500 Pot Limit OmahaAria 10K PLO-01, Las Vegas",3rd,"$ 73,110"
18-May-2018,"$ 25,000 + 1,000 No Limit Hold'emAria High Roller 82, Las Vegas",3rd,"$ 79,200"
27-Apr-2018,"$ 25,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 80, Las Vegas",2nd,"$ 68,000"
03-Mar-2018,"$ 25,000 + 1,000 No Limit Hold'emAria High Roller 79, Las Vegas",2nd,"$ 67,500"
08-Feb-2018,"$ 25,000 + 1,000 No Limit Hold'em - (Event #7)2018 US Poker Open, Las Vegas",3rd,"$ 157,500"
19-Jan-2018,"$ 3,500 No Limit Hold'em - WPT Main Event #152018 World Poker Tour - WPT Lucky Hearts Poker Open, Hollywood",57th,"$ 175,000"
21-Oct-2017,"$ 5,000 No Limit Hold'em - Main EventWorld Poker Tour - WPT bestbet Bounty Scramble, Jacksonville",24th,"$ 8,904"
30-Aug-2017,"$ 10,000 + 500 No Limit Hold'emAria 10k 3, Las Vegas",1st,"$ 12,040"
17-Aug-2017,"$ 10,000 + 500 No Limit Hold'emAria 10k 2, Las Vegas",1st,"$ 109,677"
04-Mar-2017,"$ 48,000 + 2,000 No Limit Hold'em - Super High RollerAria Super High Roller 16, Las Vegas",3rd,"$ 115,000"
11-Jan-2017,"$ 25,000 + 500 No Limit Hold'em - Shot Clock (Event #96)PokerStars Championship Bahamas, Paradise Island",7th,"$ 172,800"
22-Nov-2016,"$ 50,000 No Limit Hold'em - RR Poker Open 2016 High Roller2016 Rock N Roll Poker Open, Hollywood",2nd,"$ 57,820"
06-Oct-2016,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 42, Las Vegas",5th,"$ 271,362"
06-Jul-2016,"$ 25,000 Pot-Limit Omaha High Roller (8-Handed) (Event #62)47th World Series of Poker - WSOP 2016, Las Vegas",8th,"$ 67,680"
16-Jun-2016,"$ 2,500 No Limit Hold'em (Event #25)47th World Series of Poker - WSOP 2016, Las Vegas",90th,"$ 110,035"
22-Jan-2016,"$ 25,000 No Limit Hold'em - High RollerAria High Roller 22, Las Vegas",5th,"$ 4,627"
08-Jan-2016,"$ 5,300 #26 No Limit Hold'em - PCA Main EventPokerStars Caribbean Adventure - PCA 2016, Paradise Island",86th,"$ 51,600"
29-Oct-2015,"€ 10,000 + 300 #61 No Limit Hold'em  - High RollerEuropean Poker Tour - EPT Malta, St. Julian’s",19th,"$ 10,840"
