Date,Event Name,Placement,Earning
26-Mar-2022,"$ 25,000 No Limit Hold'em - US Poker Open #11PokerGO Tour - 2022 PGT U.S. Poker Open (USPO), Las Vegas",8th,"$ 79,676"
08-Mar-2022,"$ 15,300 No Limit Hold'em - Wynn High Roller #5PokerGO Tour - PGT Wynn High Rollers, Las Vegas",6th,"$ 29,226"
02-Nov-2021,"$ 5,000 No Limit Hold'em/Pot Limit Omaha - 8 Handed (Event #64)52nd World Series of Poker - WSOP 2021, Las Vegas",15th,"$ 200,698"
19-Oct-2021,"$ 50,000 No Limit Hold'em High Roller - 8 Handed (Event #38)52nd World Series of Poker - WSOP 2021, Las Vegas",10th,$ 964
08-Aug-2021,"$ 15,000 No Limit Hold'em (Event #36)Seminole Hard Rock Poker Open (SHRPO), Hollywood",3rd,"$ 83,738"
25-Jul-2021,"$ 525 No Limit Hold'em - Main Event 8-Max (Event #10)World Series of Poker Circuit - WSOPC Summer Online Circuit Event at WSOP.com, Online",10th,"$ 509,717"
23-Jul-2021,"$ 500 No Limit Hold'em - Turbo ONLINE (WSOP Event #23)World Series of Poker - WSOP ONLINE 2021 (US ONLY), Online",14th,"$ 55,000"
12-Jul-2021,"$ 500 No Limit Hold'em - Turbo Deepstack ONLINE (WSOP Event #12)World Series of Poker - WSOP ONLINE 2021 (US ONLY), Online",86th,"$ 38,700"
10-Mar-2021,"$ 25,000 No Limit Hold'em - Aria High Roller 10PokerGO Tour - PGT Aria High Roller Series 2021, Las Vegas",3rd,"$ 21,609"
19-Jan-2021,"$ 2,000 No Limit Hold'em - Super High Roller (Event #13)WSOP Circuit - WSOPC Winter Online Super Circuit, Online",2nd,"$ 87,500"
22-Aug-2020,"$ 3,000 + 200 WPT World Championship Mix-Max - Online (Event #6)World Poker Tour - WPT Online World Championship by partypoker, Online",77th,"$ 62,210"
30-May-2020,"$ 10,000 + 300 No Limit Hold'em - High Roller (Event #22)Super High Roller Bowl Online, Online",12th,"$ 4,051"
29-May-2020,"$ 10,000 + 300 No Limit Hold'em - High Roller (Event #19)Super High Roller Bowl Online, Online",8th,"$ 2,717"
25-May-2020,"$ 25,000 + 500 No Limit Hold'em - Super High Roller (Event #8)Super High Roller Bowl Online, Online",1st,$ 906
24-May-2020,"$ 25,000 + 500 No Limit Hold'em - Super High Roller (Event #5)Super High Roller Bowl Online, Online",5th,"$ 180,000"
20-May-2020,"$ 10,000 + 300 No Limit Hold'em - High RollerWorld Poker Tour - WPT Online Championship by partypoker, Online",8th,"$ 51,158"
25-Apr-2020,"$ 10,000 + 300 No Limit Hold'em - 6 Max - Poker Masters #28 (ONLINE)Poker Masters Online, Online",10th,"$ 7,650"
19-Apr-2020,"$ 10,000 + 300 No Limit Hold'em - 6 Max - Poker Masters #16 (ONLINE)Poker Masters Online, Online",8th,"$ 21,096"
01-Aug-2019,"£ 1,050,000 No Limit Hold'em - Triton Million for Charity (Event #2) Triton Poker Super High Roller Series London, London",3rd,"$ 26,250"
08-Jul-2019,"$ 50,000 No Limit Hold'em - High Roller (Event #90)50th World Series of Poker - WSOP 2019, Las Vegas",14th,"$ 527,000"
01-Jul-2019,"$ 5,000 No Limit Hold'em - 6-Handed (Event #70)50th World Series of Poker - WSOP 2019, Las Vegas",71st,"$ 115,375"
18-Jun-2019,"$ 2,500 Mixed Big Bet (Event #43)50th World Series of Poker - WSOP 2019, Las Vegas",30th,"$ 32,825"
07-Mar-2019,"HK$ 2,000,000 No Limit Hold'em - Triton Super High Roller Series Jeju 2019 Main (Event #6)Triton Poker Super High Roller Series Jeju, Jeju",3rd,"$ 20,822"
13-Sep-2018,"$ 100,000 + 3,000 No Limit Hold'em (Event #7)2018 Poker Masters, Las Vegas",2nd,"$ 81,000"
30-Aug-2018,"€ 25,000 No Limit Hold'em (Event #22)European Poker Tour - EPT Barcelona, Barcelona",10th,"$ 8,765,628"
11-Jul-2018,"$ 10,000 No Limit Hold'em - 6 Handed Big Blind Ante (Event #74)49th World Series of Poker - WSOP 2018, Las Vegas",19th,"$ 95,740"
01-Jul-2018,"$ 10,000 + 500 No Limit Hold'emAria 10K-01, Las Vegas",4th,"$ 8,659"
29-May-2018,"$ 25,000 + 1,000 No Limit Hold'em - High RollerAria 25K-01, Las Vegas",1st,"$ 4,192"
09-Feb-2018,"$ 50,000 + 2,000 No Limit Hold'em - Main Event (Event #8)2018 US Poker Open, Las Vegas",5th,"HK$ 13,600,000"
02-Dec-2017,"$ 25,000 No Limit Hold'em - Bellagio High Roller #15 -  ( Event #12 )World Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",6th,"$ 1,732,572"
23-Oct-2017,"HK$ 95,000 + 5,000 No Limit Hold'em - Main Event2017 Asia Championship of Poker (ACOP), Macau",18th,"$ 700,000"
15-Sep-2017,"$ 50,000 No Limit Hold'em - Event #32017 Poker Masters, Las Vegas",4th,"$ 56,119"
07-Jul-2017,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 65, Las Vegas",1st,"$ 26,424"
21-Jun-2017,"$ 10,000 No Limit Hold'em - 6 Handed Championship (Event #42)48th World Series of Poker - WSOP 2017, Las Vegas",29th,"$ 38,000"
10-Jun-2017,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 61, Las Vegas",1st,"$ 305,000"
04-May-2017,"€ 25,500 No Limit Hold'em - Eight Max Shot Clock (Event 64)PokerStars Championship presented by Monte-Carlo Casino, Monte Carlo",4th,"$ 132,000"
07-Apr-2017,"HK$ 103,000 No Limit Hold'em - PokerStars Championship High Roller #42PokerStars Championship Macau, Macau",6th,"$ 58,500"
30-Mar-2017,"HK$ 80,000 + 2,400 No Limit Hold'em #3PokerStars Championship Macau, Macau",6th,"HK$ 314,000"
02-Feb-2017,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 50, Las Vegas",2nd,"$ 40,239"
05-Dec-2016,"$ 10,000 + 400 No Limit Hold'em #17 Five Diamond Main EventWorld Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",30th,"$ 192,000"
18-Nov-2016,"$ 24,000 + 1,000 No Limit Hold'emAria High Roller 46, Las Vegas",1st,"$ 238,000"
08-Jul-2016,"$ 111,111 No Limit Hold'em High Roller for One Drop (single re-entry) (Event #67)47th World Series of Poker - WSOP 2016, Las Vegas",2nd,"$ 21,131"
26-Jun-2016,"$ 30,000 + 1,000 No Limit Hold'emAria High Roller Knockout, Las Vegas",1st,"$ 413,280"
03-Jun-2016,"$ 48,000 + 2,000 No Limit Hold'emAria Super High Roller 8, Las Vegas",4th,"$ 135,383"
04-May-2016,"€ 25,000 + 750 No Limit Hold'em - High Roller #63European Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",22nd,"HK$ 895,000"
25-Oct-2015,"€ 5,000 + 300 #32 No Limit Hold'em EPT Main EventEuropean Poker Tour - EPT Malta, St. Julian’s",55th,"$ 115,188"
26-Jun-2015,"$ 10,000 Pot Limit Omaha Championship (Event #54)46th World Series of Poker - WSOP 2015, Las Vegas",3rd,"HK$ 437,500"
09-Jun-2015,"$ 1,500 2-7 Draw Lowball No-Limit (Event #23)46th World Series of Poker - WSOP 2015, Las Vegas",20th,"$ 56,315"
06-May-2015,"€ 25,000 + 500 No Limit Hold'em - High Roller 8 Handed (Event #61)European Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",8th,"$ 295,120"
28-Mar-2015,"€ 2,000 + 150 #68 No Limit Hold'em - Turbo Six MaxEuropean Poker Tour - EPT Malta, St. Julian’s",4th,"$ 38,364"
08-Mar-2015,"$ 1,950 + 150 No Limit Hold'emWorld Poker Tour - WPT Bay 101 Shooting Star, San Jose",36th,"$ 312,000"
25-Aug-2014,"€ 10,000 + 300 #31 No Limit Hold'em - High Roller 8MaxEuropean Poker Tour - EPT Barcelona, Barcelona",40th,"$ 3,078,974"
05-Jul-2014,"$ 10,000 World Championship - No Limit Hold'em (Event #65)45th World Series of Poker - WSOP 2014, Las Vegas",20th,"$ 285,200"
16-Jun-2014,"$ 5,000 No Limit Hold'em - Eight Handed (Event #35)45th World Series of Poker - WSOP 2014, Las Vegas",6th,"$ 176,640"
05-Jun-2014,"$ 1,500 Limit 2-7 Draw Lowball (Event #16)45th World Series of Poker - WSOP 2014, Las Vegas",21st,"$ 70,540"
28-May-2014,"$ 1,000 Pot Limit Omaha (Event #3)45th World Series of Poker - WSOP 2014, Las Vegas",117th,"$ 13,042"
11-Jan-2014,"$ 25,000 + 500 No Limit Hold'em High RollerPokerStars Caribbean Adventure - PCA 2014, Paradise Island",13th,"$ 369,564"
07-Jan-2014,"$ 10,000 + 300 No Limit Hold'em - Main EventPokerStars Caribbean Adventure - PCA 2014, Paradise Island",80th,"$ 3,154"
04-Dec-2013,"$ 5,000 + 180 No Limit Hold'emWorld Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",8th,"$ 153,148"
05-Sep-2013,"€ 10,000 + 300 No Limit Hold'em - High Roller Re-EntryEuropean Poker Tour - EPT Barcelona, Barcelona",21st,"$ 26,475"
22-Jun-2013,"$ 5,000 Pot Limit Omaha - 6 Handed (Event #41)44th World Series of Poker - WSOP 2013, Las Vegas",38th,"$ 3,980"
27-Apr-2013,"€ 5,000 + 250 No Limit Hold'em Turbo - Six HandedEuropean Poker Tour - EPT Berlin, Berlin",5th,"$ 25,022"
15-Dec-2012,"€ 5,000 + 200 No Limit Hold'em - 6 HandedEuropean Poker Tour - EPT Prague, Prague",1st,"$ 286,900"
