Date,Event Name,Placement,Earning
01-Aug-2021,"$ 1,111 No Limit Hold'em - Caesars Cares Charity Event ONLINE (Event #2) World Series of Poker - WSOP ONLINE 2021 at GGPoker (International), Online",13th,"$ 137,933"
09-Jun-2021,"$ 10,000 No Limit Hold'em - U.S. Poker Open #7PokerGO Tour - 2021 PGT U.S. Poker Open, Las Vegas",13th,"$ 133,375"
06-May-2021,"$ 10,000 No Limit Hold'em - Aria High Roller 16PokerGO Tour - PGT Aria High Roller Series 2021, Las Vegas",1st,"$ 5,150"
01-Apr-2021,"$ 10,000 No Limit Hold'em - Aria High Roller 12PokerGO Tour - PGT Aria High Roller Series 2021, Las Vegas",7th,"$ 96,750"
09-Mar-2021,"$ 10,000 No Limit Hold'em - Aria High Roller 09PokerGO Tour - PGT Aria High Roller Series 2021, Las Vegas",4th,"$ 26,005"
29-Nov-2020,"$ 10,000 No Limit Hold'em - International Main EventWorld Series of Poker - WSOP 2020 Main Event, Online",41st,"$ 13,974"
30-Aug-2020,"$ 5,000 No Limit Hold'em Main Event (Event #77)World Series of Poker - WSOP Online 2020 at GGPoker, Online",511th,"$ 3,215"
11-Aug-2020,"$ 5,000 No Limit Hold'em 6-Handed Championship (Event #58)World Series of Poker - WSOP Online 2020 at GGPoker, Online",42nd,"$ 18,140"
26-Jul-2020,"$ 400 No Limit Hold'em - COLOSSUS (Event #10)World Series of Poker - WSOP Online 2020 at GGPoker, Online",1050th,"$ 5,976"
10-May-2020,"$ 3,000 + 200 No Limit Hold'em - WPT Online Championship Main EventWorld Poker Tour - WPT Online Championship by partypoker, Online",276th,"$ 11,410"
01-Sep-2019,"€ 10,200 No Limit Hold'em - Six Handed (Event #49)European Poker Tour - EPT Barcelona, Barcelona",3rd,"$ 19,800"
26-Aug-2019,"€ 5,300 No Limit Hold'em - EPT Main Event (Event #22)European Poker Tour - EPT Barcelona, Barcelona",248th,"$ 159,800"
28-Jun-2019,"$ 10,000 + 300 No Limit Hold'em - MILLIONS Vegaspartypoker LIVE - partypoker MILLIONS Vegas, Las Vegas",5th,"$ 26,500"
06-May-2019,"HK$ 500,000 No Limit Hold'em - 6-Handed (Event #2)Triton Poker Super High Roller Series Montenegro, Budva",4th,"$ 53,000"
27-Apr-2019,"€ 100,000 No Limit Hold'em - EPT Super High Roller (Event #9)European Poker Tour - EPT Monte Carlo, Monte Carlo",1st,"$ 22,876"
07-Jan-2019,"$ 5,300 No Limit Hold'em (Event #5)PokerStars Caribbean Adventure - PCA 2019, Paradise Island",5th,"$ 14,634"
10-Dec-2018,"$ 25,000 No Limit Hold'em - Bellagio 25K - 02 (Event #21)World Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",2nd,"$ 14,599"
31-Aug-2018,"€ 10,300 No Limit Hold'em - High Roller (Event #27)European Poker Tour - EPT Barcelona, Barcelona",54th,"$ 1,011"
10-Jul-2018,"$ 5,000 No Limit Hold'em - 30 Min Levels (Event #71)49th World Series of Poker - WSOP 2018, Las Vegas",49th,"$ 6,134"
28-Jun-2018,"$ 5,000 No Limit Hold'em - 6 Handed (Event #58)49th World Series of Poker - WSOP 2018, Las Vegas",9th,"$ 89,588"
14-Jun-2018,"$ 1,600 No Limit Hold'e - 6 Max #65DeepStack Championship Poker Series, Las Vegas",58th,"$ 10,186"
07-Jun-2018,"$ 1,500 No Limit Hold'em - 6 Handed (Event #17)49th World Series of Poker - WSOP 2018, Las Vegas",110th,"$ 230,000"
09-Apr-2018,"€ 50,000 + 1,000 No Limit Hold'em - €50k Super High Roller #5partypoker LIVE - partypoker MILLIONS Barcelona Grand Final, Barcelona",2nd,"HK$ 3,820,000"
13-Dec-2017,"€ 5,000 + 300 No Limit Hold'em - EAPT High Roller 8-MaxEurasian Poker Tour - EAPT Prague presented by partypoker, Prague",8th,"$ 486,897"
05-Dec-2017,"$ 10,000 + 400 No Limit Hold'em - WPT Main Event ( Event #18 )World Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",61st,"$ 1,771,337"
27-Nov-2017,"$ 10,000 No Limit Hold'em - $10K High Roller #1World Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",1st,"$ 98,720"
17-Nov-2017,"$ 10,000 + 300 No Limit Hold'em - #2 MILLIONS High Rollerpartypoker LIVE - partypoker Caribbean Poker Party, Punta Cana",11th,"$ 287,634"
15-Sep-2017,"$ 50,000 No Limit Hold'em - Event #32017 Poker Masters, Las Vegas",7th,"$ 22,850"
17-Jul-2017,"$ 5,000 No Limit Hold'em - CPPT #103Deepstack Extravaganza III, Las Vegas",16th,"$ 8,701"
27-Jun-2017,"$ 1,800 + 200 No Limit Hold'em - GOLIATH 2017 Main Event2017 Goliath Phamous Poker Series, Las Vegas",95th,"$ 45,764"
24-Jun-2017,"$ 1,500 No Limit Hold'em - Monster Stack (Event #47)48th World Series of Poker - WSOP 2017, Las Vegas",308th,"$ 3,671"
10-Jun-2017,"$ 1,500 No Limit Hold'em - Millionaire Maker (Event #20)48th World Series of Poker - WSOP 2017, Las Vegas",464th,"$ 2,835"
29-Apr-2017,"€ 5,300 No Limit Hold'em - PokerStars Championship Main Event (Event 24)PokerStars Championship presented by Monte-Carlo Casino, Monte Carlo",14th,"$ 736,675"
03-Apr-2017,"HK$ 40,000 + 2,400 No Limit Hold'em - PokerStars Championship Main Event #21PokerStars Championship Macau, Macau",48th,"$ 23,515"
11-Mar-2017,"$ 1,100 No Limit Hold'em - PokerStars National Championship (Event #4)PokerStars Championship Panama, Panama City",54th,"$ 24,417"
19-Feb-2017,"HK$ 970,000 + 30,000 No Limit Hold'em - Main EventTriton Poker Super High Roller Series Philippines, Paranaque City",2nd,"$ 128,800"
13-Feb-2017,"HK$ 95,000 + 5,000 No Limit Hold'em - High Roller Event 16Macau Poker Cup 26, Macau",1st,"$ 20,000"
12-Jan-2017,"$ 25,000 + 750 No Limit Hold'em - PokerStars Championship High Roller (Event #66)PokerStars Championship Bahamas, Paradise Island",11th,"$ 96,000"
17-Dec-2016,"€ 10,000 + 300 No Limit Hold'em - EPT High RollerEuropean Poker Tour - EPT Prague, Prague",24th,"$ 31,992"
07-Nov-2016,"HK$ 95,000 + 5,000 No Limit Hold'em - Main Event (Event #10)2016 Asia Championship of Poker (ACOP), Macau",10th,"$ 4,531"
02-Nov-2016,"HK$ 196,000 + 4,000 No Limit Hold'em Suncity CupTriton Poker Super High Roller Series Philippines, Paranaque City",3rd,"$ 4,768"
12-Sep-2016,"£ 1,000 + 100 No Limit Hold'em8-Max Series, London",1st,"$ 4,174"
25-Aug-2016,"€ 5,000 + 200 No Limit Hold'em - Hyperturbo (Event #46)European Poker Tour - EPT Barcelona, Barcelona",6th,"$ 36,592"
14-Jul-2016,"$ 10,000 + 400 No Limit Hold'em - Bellagio Cup XIIBellagio Cup XII, Las Vegas",19th,"HK$ 79,300"
28-Jun-2016,"$ 5,000 No Limit Hold'em (30-minute levels) (Event #48)47th World Series of Poker - WSOP 2016, Las Vegas",73rd,"$ 10,203"
10-Jun-2016,"$ 1,500 No Limit Hold'em Millionaire Maker  (Event #14)47th World Series of Poker - WSOP 2016, Las Vegas",982nd,"$ 2,920"
03-May-2016,"€ 5,000 + 300 No Limit Hold'em - 8Max #54European Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",5th,"HK$ 10,378,375"
03-Mar-2016,"HK$ 18,000 + 2,000 No Limit Hold'emAsia Pacific Poker Tour - APPT Macau Poker Cup, Macau",15th,"$ 1,337,019"
19-Jan-2016,"A$ 1,025 + 125 No Limit Holdem Six Max (Event #6)2016 Aussie Millions Poker Championship, Melbourne",11th,"HK$ 2,074,000"
26-Nov-2015,"£ 2,000 + 125 No Limit Hold'em - Main EventGrosvenor UK Poker Tour - GUKPT London Grand Final, London",19th,"$ 267,302"
12-Oct-2015,"€ 1,650 No Limit Hold'em - Monster Stack #4World Series of Poker Europe - WSOPE 2015, Berlin",28th,"$ 75,960"
01-Jun-2015,"$ 1,100 No Limit Hold'em MSPT Main Event #19Deep Stack Extravaganza III, Las Vegas",6th,"$ 32,544"
02-May-2015,"€ 10,000 + 600 No Limit Hold'em - EPT Main Event (Event #27)European Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",55th,"HK$ 546,000"
22-Mar-2015,"€ 5,000 + 300 #27 No Limit Hold'em - EPT Main EventEuropean Poker Tour - EPT Malta, St. Julian’s",15th,"$ 70,389"
01-Feb-2015,"€ 5,000 + 300 #11 No Limit Hold'em - EPT Main EventEuropean Poker Tour - EPT Deauville, Deauville",21st,"HK$ 1,129,400"
09-Jan-2015,"$ 1,940 + 260 #13 No Limit Hold'em - Turbo BountyPokerStars Caribbean Adventure - PCA 2015, Paradise Island",9th,"$ 145,631"
07-Dec-2014,"€ 1,000 + 100 #2 No Limit Hold'em EUREKA - Main EventEuropean Poker Tour - EPT Prague, Prague",48th,"$ 29,709"
16-Oct-2014,"£ 10,000 + 300 #32 No Limit Hold'em - EPT High RollerEuropean Poker Tour - EPT London, London",23rd,"$ 25,925"
20-Aug-2014,"€ 2,000 + 200 #14 No Limit Hold'em - Estrellas High RollerEuropean Poker Tour - EPT Barcelona, Barcelona",57th,"$ 23,396"
13-Apr-2014,"€ 2,000 + 200 No Limit Hold'em - IPT High RollerEuropean Poker Tour - EPT Sanremo, Sanremo",27th,"$ 7,507"
01-Feb-2014,"€ 2,000 + 150 No Limit Hold'em - 6 Handed IIEuropean Poker Tour - EPT Deauville, Deauville",5th,"$ 2,250"
11-Jan-2014,"$ 1,000 + 200 No Limit Hold'em Turbo BountyPokerStars Caribbean Adventure - PCA 2014, Paradise Island",14th,"$ 58,937"
27-Nov-2013,"£ 1,000 + 100 No Limit Hold'em Six Max - Main EventUK & Ireland Poker Tour - UKIPT Nottingham, Nottingham",6th,"HK$ 66,300"
18-Oct-2013,"€ 10,000 + 450 No Limit Hold'em - Main Event (Event #6)World Series of Poker Europe - WSOPE 2013, Enghien-les-Bains",12th,"$ 8,528"
07-Sep-2013,"€ 2,000 + 150 No Limit Hold'em Turbo - 6 HandedEuropean Poker Tour - EPT Barcelona, Barcelona",3rd,"A$ 6,950"
28-Aug-2013,"€ 1,000 + 100 No Limit Hold'em - Estrellas Main EventEuropean Poker Tour - EPT Barcelona, Barcelona",261st,"$ 4,781"
31-May-2013,"€ 2,700 + 300 No Limit Hold'em - Main EventISPT, London",173rd,"$ 8,755"
10-Mar-2013,"£ 5,000 + 250 No Limit Hold'em - EPT Main EventEuropean Poker Tour - EPT London, London",70th,"$ 5,366"
05-Mar-2013,"£ 700 + 70 No Limit Hold'em - UKIPTEuropean Poker Tour - EPT London, London",1st,"$ 63,775"
25-Oct-2012,"€ 1,500 + 150 No Limit Hold'em - NationalWorld Poker Tour - WPT National Barcelona, Barcelona",1st,"$ 25,949"
14-Jul-2012,"€ 450 + 50 No Limit Hold'em - Bounty2012 Catalunya Poker Tour, Barcelona",2nd,"$ 43,377"
