Date,Event Name,Placement,Earning
19-Jun-2016,"$ 10,000 Omaha Hi-Low Split-8 or Better Championship (Event #32)47th World Series of Poker - WSOP 2016, Las Vegas",8th,"$ 12,563"
13-Jun-2016,"$ 10,000 Seven Card Razz Championship (Event #20)47th World Series of Poker - WSOP 2016, Las Vegas",2nd,"$ 4,307"
10-Jun-2016,"$ 1,500 Eight Game Mix (Event #15)47th World Series of Poker - WSOP 2016, Las Vegas",35th,"$ 39,269"
17-Feb-2016,"€ 5,000 + 200 #51 No Limit Hold'em HyperturboEuropean Poker Tour - EPT Dublin, Dublin",1st,"$ 168,936"
14-Jan-2016,"$ 10,300 #103 No Limit Hold'em - 8-Handed Turbo BountyPokerStars Caribbean Adventure - PCA 2016, Paradise Island",9th,"$ 3,404"
07-Dec-2015,"€ 9,500 + 500 Open Face Chinese TonyBet High RollerPrague Poker Festival, Prague",3rd,"$ 42,277"
29-Oct-2015,"€ 10,000 + 300 #61 No Limit Hold'em  - High RollerEuropean Poker Tour - EPT Malta, St. Julian’s",30th,"$ 9,680"
18-Oct-2015,"€ 10,450 No Limit Hold'em - WSOPE Main Event #9World Series of Poker Europe - WSOPE 2015, Berlin",32nd,"$ 55,094"
17-Aug-2015,"$ 25,400 No Limit Hold'em - High Roller (Event #24)Seminole Hard Rock Poker Open, Hollywood",1st,"$ 19,784"
21-Jun-2015,"$ 50,000 The Players Championship (Event #44)46th World Series of Poker - WSOP 2015, Las Vegas",7th,"$ 22,685"
31-May-2015,"$ 1,000 No Limit Hold'em Hyper Turbo (Event #6)46th World Series of Poker - WSOP 2015, Las Vegas",29th,"$ 517,187"
16-Apr-2015,"$ 3,500 No Limit Hold'em WPT Showdown Championship (Event #13)World Poker Tour - WPT Seminole Hard Rock Poker Showdown, Hollywood",128th,"$ 139,265"
13-Feb-2015,"$ 1,675 No Limit Hold'em - Main Event (Event #10)WSOP Circuit - WSOPC West Palm Beach, West Palm Beach",30th,"$ 6,319"
30-Jan-2015,"$ 25,000 No Limit Hold'emAria High Roller 2, Las Vegas",6th,"$ 7,300"
08-Jan-2015,"$ 9,700 + 600 #7 No Limit Hold'em - Main EventPokerStars Caribbean Adventure - PCA 2015, Paradise Island",41st,"$ 4,712"
02-Oct-2014,"$ 2,500 No Limit Hold'em - Coco Poker Open Championship Re-Entry2014 Coco Poker Open, Coconut Creek",22nd,"$ 40,180"
25-Aug-2014,"€ 10,000 + 300 #31 No Limit Hold'em - High Roller 8MaxEuropean Poker Tour - EPT Barcelona, Barcelona",2nd,"$ 27,700"
03-Jun-2014,"$ 10,000 No Limit 2-7 Draw Lowball (Event #13)45th World Series of Poker - WSOP 2014, Las Vegas",3rd,"$ 7,000"
29-May-2014,"$ 10,000 Limit 2-7 Triple Draw (Event #5)45th World Series of Poker - WSOP 2014, Las Vegas",9th,"$ 630,734"
01-Mar-2014,"$ 10,000 No Limit Hold'em - WPT LA Poker Classic Main EventWorld Poker Tour - WPT L.A. Poker Classic, Los Angeles",43rd,"$ 99,313"
02-Feb-2014,"A$ 10,600 No Limit Hold'em - Main Event2014 Aussie Millions Poker Championship, Melbourne",18th,"$ 30,794"
07-Jan-2014,"$ 10,000 + 300 No Limit Hold'em - Main EventPokerStars Caribbean Adventure - PCA 2014, Paradise Island",142nd,"$ 26,660"
15-Oct-2013,"€ 1,500 + 150 Pot Limit Omaha (Event #3)World Series of Poker Europe - WSOPE 2013, Enghien-les-Bains",4th,"A$ 55,000"
21-Jun-2013,"$ 1,500 Seven Card Stud Hi/Lo (Event #39)44th World Series of Poker - WSOP 2013, Las Vegas",36th,"$ 48,116"
14-Jun-2013,"$ 3,000 No Limit Hold'em - Mixed Max (Event #27)44th World Series of Poker - WSOP 2013, Las Vegas",63rd,"$ 18,200"
05-Jun-2013,"$ 1,500 Pot Limit Hold'em (Event #12)44th World Series of Poker - WSOP 2013, Las Vegas",27th,"$ 31,137"
06-May-2013,"€ 10,000 + 600 No Limit Hold'em - Main EventEuropean Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",7th,"$ 3,743"
17-Mar-2013,"$ 125,000 No Limit Hold'em PartyPoker.com Premier League Poker VI, London",15th,"$ 4,694"
13-Dec-2012,"€ 10,000 + 300 No Limit Hold'em - High Roller 8 HandedEuropean Poker Tour - EPT Prague, Prague",7th,"$ 5,185"
