Date,Event Name,Placement,Earning
14-Sep-2021,"$ 500 No Limit Hold'em - BIG $500 ONLINE (Ring Event #12)World Series of Poker Circuit - WSOPC ONLINE Circuit Pennsylvania, Online",16th,$ 814
11-Sep-2021,"$ 320 No Limit Hold'em - Double Stack ONLINE (Ring Event #9)World Series of Poker Circuit - WSOPC ONLINE Circuit Pennsylvania, Online",9th,"$ 1,095"
07-Sep-2021,"$ 1,000 No Limit Hold'em - High Roller 6-Max ONLINE (Ring Event #5)World Series of Poker Circuit - WSOPC ONLINE Circuit Pennsylvania, Online",5th,"$ 6,506"
15-Aug-2021,"$ 1,000 No Limit Hold'em - PA Championship (Bracelet Event #8)World Series of Poker - WSOP ONLINE 2021 (PA ONLY), Online",23rd,"$ 1,791"
11-Aug-2021,"$ 400 No Limit Hold'em - 6-Max ONLINE (Bracelet Event #4)World Series of Poker - WSOP ONLINE 2021 (PA ONLY), Online",24th,$ 970
06-Aug-2021,"$ 5,250 No Limit Hold'em - SHRPO Championship (Event #34)Seminole Hard Rock Poker Open (SHRPO), Hollywood",107th,"$ 11,340"
14-Jul-2021,"$ 500 No Limit Hold'em ONLINE (WSOP Event #14)World Series of Poker - WSOP ONLINE 2021 (US ONLY), Online",23rd,"$ 2,564"
07-Jun-2021,"$ 10,000 No Limit Hold'em - U.S. Poker Open #5PokerGO Tour - 2021 PGT U.S. Poker Open, Las Vegas",3rd,"$ 102,000"
28-May-2021,"$ 1,100 No Limit Hold'emThe Wynn Summer Classic, Las Vegas",105th,"$ 3,562"
11-Mar-2021,"$ 10,000 + 500 No Limit Hold'em - High RollerThe Wynn Spring Classic, Las Vegas",1st,"$ 224,100"
25-Feb-2021,"$ 505 + 95 No Limit Hold'em - UltimateStack  (Event #33)DeepStack Extravaganza, Las Vegas",78th,"$ 1,678"
19-Jan-2021,"$ 600 No Limit Hold'em - Six Max (Event #12)2021 World Poker Tour - WPT Lucky Hearts Poker Open, Hollywood",38th,"$ 1,080"
29-Jul-2020,"$ 2,000 No Limit Hold'em - Deepstack (Event #29)World Series of Poker - WSOP Online 2020 at WSOP.com, Online",42nd,"$ 6,103"
24-Jul-2020,"$ 400 No Limit Hold'em - 8-Handed (Event #24)World Series of Poker - WSOP Online 2020 at WSOP.com, Online",186th,$ 867
21-Jul-2020,"$ 777 No Limit Hold'em - 6-Handed (Event #21)World Series of Poker - WSOP Online 2020 at WSOP.com, Online",110th,"$ 1,429"
03-Jul-2020,"$ 400 No Limit Hold'em - (Event #3)World Series of Poker - WSOP Online 2020 at WSOP.com, Online",60th,"$ 1,731"
