Date,Event Name,Placement,Earning
11-Mar-2017,"$ 1,675 No Limit Hold'em - Main Event #8WSOP Circuit - WSOPC Bicycle Casino, Los Angeles (Bell Gardens)",8th,"$ 2,688"
20-Sep-2016,"$ 250 No Limit Hold'em - $250k GTDDeepstack Extravaganza 3.5, Las Vegas",70th,"$ 2,352"
01-Jul-2016,"$ 888 No Limit Hold'em Crazy Eights 8-Handed (re-entry) (Event #54)47th World Series of Poker - WSOP 2016, Las Vegas",402nd,"$ 24,182"
12-Jun-2016,"$ 1,000 No Limit Hold'em (Event #17)47th World Series of Poker - WSOP 2016, Las Vegas",188th,"$ 2,423"
06-Jun-2016,"$ 1,100 No Limit Hold'em #19 MSPTDeep Stack Extravaganza III, Las Vegas",242nd,$ 434
23-May-2016,"$ 250 No Limit Hold'em #14Deep Stack Extravaganza III Warm Up, Las Vegas",10th,"$ 1,330"
08-Feb-2016,"$ 250 No Limit Hold'em #30Deep Stack Extravaganza I, Las Vegas",3rd,"$ 5,166"
28-Jan-2016,"$ 600 No Limit Hold'emPhamous Poker Weekend January, Las Vegas",21st,"$ 2,336"
06-Jan-2016,"$ 250 No Limit Hold'em #26New Year's Extravaganza, Las Vegas",101st,"$ 6,255"
12-Nov-2015,"$ 580 No Limit Hold'em - Re-EntryWSOP Circuit - WSOPC Nevada, Las Vegas",79th,"$ 6,180"
31-Jul-2015,"$ 3,500 + 200 No Limit Hold'em WPT Main Event #23World Poker Tour - WPT Choctaw, Durant",131st,"$ 3,000"
30-Jun-2015,"$ 1,111 No Limit Hold'em Little One for One-Drop (Event #61)46th World Series of Poker - WSOP 2015, Las Vegas",311th,"$ 9,194"
22-Jun-2015,"$ 1,500 No Limit Hold'em (Event #45)46th World Series of Poker - WSOP 2015, Las Vegas",60th,"$ 17,780"
28-May-2015,"$ 3,000 No Limit Hold'em Shootout (Event #4)46th World Series of Poker - WSOP 2015, Las Vegas",24th,"$ 40,271"
03-Apr-2015,"$ 1,100 Event 30: No Limit Hold'emDeep Stack Extravaganza II, Las Vegas",13th,"$ 4,780"
27-Mar-2015,"$ 600 Event 16: No Limit Hold'emDeep Stack Extravaganza II, Las Vegas",5th,"$ 2,739"
09-Mar-2015,"$ 7,100 + 400 No Limit Hold'em - WPT Main EventWorld Poker Tour - WPT Bay 101 Shooting Star, San Jose",52nd,"$ 1,776"
02-Feb-2015,"$ 250 No Limit Hold'em $250,000 GuaranteedDeep Stack Extravaganza I, Las Vegas",1st,"$ 7,173"
12-Jan-2015,"$ 1,940 + 260 #27 No Limit Hold'em - Turbo BountyPokerStars Caribbean Adventure - PCA 2015, Paradise Island",8th,"$ 1,420"
02-Jan-2015,"$ 300 No Limit Hold'em2014 New Years Extravaganza, Las Vegas",17th,"$ 1,780"
11-Nov-2014,"$ 600 No Limit Hold'em - #25Deepstack Extravaganza IV, Las Vegas",23rd,"$ 6,787"
25-Oct-2014,"$ 1,500 + 100 No Limit Hold'em Championship2014 The Wynn Fall Classic, Las Vegas",11th,"$ 573,204"
16-Aug-2014,"$ 200 + 25 No Limit Hold'em - 25K WKLY GUARANTEE2014 Wynn Casino Recurring Tournaments, Las Vegas",8th,"$ 22,670"
02-Jul-2014,"$ 1,111 No Limit Hold'em - The Little One for One Drop (Event #62)45th World Series of Poker - WSOP 2014, Las Vegas",421st,"$ 4,840"
04-Apr-2014,"$ 600 No Limit Texas Hold'em #18Deep Stack Extravaganza II, Las Vegas",7th,"$ 5,295"
06-Jul-2013,"$ 10,000 World Championship - No Limit Hold'em (Event #62)44th World Series of Poker - WSOP 2013, Las Vegas",10th,"$ 1,440"
04-Mar-2013,"$ 7,150 + 350 No Limit Hold'em - Main EventWorld Poker Tour - WPT Bay 101 Shooting Star, San Jose",36th,"$ 11,942"
11-Jan-2013,"$ 2,000 + 150 No Limit Hold'em (Event #23)PokerStars Caribbean Adventure - PCA 2013, Paradise Island",29th,"$ 24,060"
06-Jun-2012,"$ 1,500 No Limit Hold'em - Shootout (Event #14)43rd World Series of Poker - WSOP 2012, Las Vegas",66th,"$ 33,540"
24-Jan-2012,"$ 340 No Limit Hold'em - Re-Entry2012 L.A. Poker Classic, Los Angeles",83rd,"A$ 130,000"
06-Dec-2011,"$ 10,000 + 300 No Limit Hold'em - Championship Event2011 Doyle Brunson Five Diamond World Poker Classic, Las Vegas",71st,"$ 128,573"
15-Jun-2011,"$ 10,000 Limit Hold'em Championship42nd World Series of Poker - WSOP 2011, Las Vegas",15th,"$ 12,301"
02-Jun-2011,"$ 5,000 No Limit Hold'em42nd World Series of Poker - WSOP 2011, Las Vegas",17th,"$ 5,000"
26-Jan-2011,"A$ 10,000 + 500 Australian Heads-Up Championship2011 Aussie Millions Poker Championship, Melbourne",1st,"$ 102,237"
22-Nov-2010,"€ 5,000 + 300 No Limit Hold'em - EPT Main EventEuropean Poker Tour - EPT Barcelona, Barcelona",90th,"$ 393,820"
12-Oct-2010,"Heat 4 FullTiltPoker.com Poker Million IX, Sky Sports",4th,"$ 9,450"
04-Sep-2010,"$ 50,000 No Limit Hold'em - Qualifying Match 7 FullTiltPoker.com - Doubles Poker Championship, Las Vegas",1st,"$ 17,460"
23-Jun-2010,"$ 10,000 H.O.R.S.E. Championship41st World Series of Poker - WSOP 2010, Las Vegas",6th,"$ 152,857"
20-Mar-2010,"$ 9,600 + 400 No Limit Hold'em - WPT Championship EventHollywood Poker Open, Lawrenceburg",1st,"$ 89,342"
22-Feb-2010,"$ 3,085 No Limit Hold'em - Six Handed2010 L.A. Poker Classic, Los Angeles",9th,"$ 36,745"
09-Jan-2010,"$ 5,000 + 250 Pot Limit Omaha ChampionshipsPokerStars Caribbean Adventure - PCA 2010, Paradise Island",7th,"$ 65,955"
03-Nov-2009,"$ 4,800 + 200 No Limit Hold'em2009 World Poker Finals, Mashantucket",1st,"$ 3,970,415"
11-Jun-2009,"$ 2,500 Omaha/Seven Card Stud Hi/Lo40th World Series of Poker - WSOP 2009, Las Vegas",3rd,"$ 3,730"
31-May-2009,"Champions Invitational 40th World Series of Poker - WSOP 2009, Las Vegas",5th,"$ 139,195"
06-Dec-2008,"$ 5,000 + 180 No Limit Hold'em2008 Doyle Brunson Five Diamond World Poker Classic, Las Vegas",5th,"$ 7,529"
19-Apr-2008,"$ 25,000 + 500 No Limit Hold'em - Championship EventWorld Poker Tour - WPT World Championship, Las Vegas",38th,"$ 73,344"
21-Apr-2007,"$ 25,000 + 500 WPT - No Limit Hold'em ChampionshipFifth Annual Five Star World Poker Classic, Las Vegas",1st,"$ 33,600"
15-Jan-2007,"$ 20,000 Week 3 - WSOP Champions Poker After Dark (PAD) Season I, Las Vegas",6th,"$ 17,500"
10-Oct-2006,"$ 3,000 + 120 No Limit Hold'emFesta Al Lago V Poker Tournament, Las Vegas",16th,"$ 17,075"
09-Sep-2006,"$ 5,000 No Limit Hold'em Johnny Chan TCI Invitational Poker Tournament, Providenciales",1st,"$ 4,575"
15-Jul-2006,"$ 3,000 Limit Hold'em37th World Series of Poker - WSOP 2006, Las Vegas",17th,"$ 5,000"
01-Jul-2006,"$ 2,000 No Limit Hold'em37th World Series of Poker - WSOP 2006, Las Vegas",9th,"$ 15,000"
25-Jun-2006,"Round 2 - Group AIntercontinental Poker Championship, Las Vegas",2nd,"$ 14,595"
04-Jun-2006,"$ 10,000 + 200 WPT Championship Event - No Limit Hold'emMandalay Bay Poker Championship, Las Vegas",12th,"$ 3,305"
02-May-2006,"$ 5,000 H.O.S.E.WSOP Circuit - WSOPC Caesars Palace, Las Vegas",5th,"$ 10,000"
27-Mar-2006,"$ 5,000 + 100 Championship Event - No Limit Hold'emWorld Poker Challenge 2006, Reno",25th,"$ 10,000"
27-Jan-2006,"$ 2,500 + 150 No Limit Hold'emWorld Poker Tour - WPT Borgata Winter Open, Atlantic City",27th,"$ 25,000"
15-Dec-2005,"$ 5,000 No Limit Hold'em ShootoutFullTilt.net Poker Global Poker Challenge, Las Vegas",9th,"$ 1,000,000"
20-Nov-2005,"$ 25,000 No Limit Hold'em2005 Monte Carlo Millions, Monte Carlo",78th,"$ 14,545"
30-Oct-2005,"Quarter Final 2 Poker Superstars Invitational Tournament Season 2, Cabazon",2nd,"$ 16,780"
04-Sep-2005,"Final 16 - Group A - Match 2 Poker Superstars Invitational Tournament Season 2, Cabazon",2nd,"$ 18,120"
27-Aug-2005,"$ 5,000 + 150 WPT Main Event - No Limit Hold'em2005 Legends of Poker, Los Angeles (Bell Gardens)",36th,"$ 5,000"
21-Jun-2005,"$ 2,500 Omaha Hi/Lo36th World Series of Poker - WSOP 2005, Las Vegas",33rd,"$ 2,000"
05-Jun-2005,"Heat 13 Poker Superstars Invitational Tournament Season 2, Cabazon",1st,"$ 3,623"
15-May-2005,"Heat 10 Poker Superstars Invitational Tournament Season 2, Cabazon",1st,"$ 70,500"
05-Mar-2005,"Heads-Up No Limit Hold'em2005 National Heads-Up Poker Championship, Las Vegas",9th,"$ 251,680"
19-Oct-2004,"$ 10,000 + 200 The Doyle Brunson North American No Limit Hold'em Poker Championship2004 Festa al Lago III Poker Tournament, Las Vegas",1st,"$ 3,160"
08-Oct-2004,"€ 5,710 + 290 No Limit Hold'em - Grand Final The Gaming Club World Poker Championship (Pot Limit Hold'em), Dublin",16th,"$ 21,355"
06-Oct-2004,"$ 1,455 + 45 No Limit Hold'em ShootoutWPPA Championship of Poker, Las Vegas",1st,"$ 10,145"
19-Sep-2004,"$ 10,000 + 300 No Limit Hold'emWorld Poker Tour - WPT Borgata Poker Open, Atlantic City",21st,"$ 1,050"
28-Aug-2004,"$ 5,000 + 150 No Limit Hold'em Championship Final Day - WPT2004 Legends of Poker, Los Angeles (Bell Gardens)",55th,"$ 1,515"
24-Feb-2004,"Main Event - No Limit Hold'em World Poker Tour - WPT Invitational, Los Angeles",9th,"$ 5,050"
03-Dec-2003,"$ 1,500 + 70 Limit Hold'em2003 Bellagio Five-Diamond World Poker Classic, Las Vegas",16th,"$ 1,620"
20-Sep-2003,"$ 5,000 + 150 No Limit Hold'em Championship Final TableWorld Poker Tour - WPT Borgata Poker Open, Atlantic City",4th,"$ 1,150"
17-May-2003,"$ 5,000 Limit Hold'em34th World Series of Poker - WSOP 2003, Las Vegas",1st,"$ 44,550"
23-Apr-2003,"$ 2,000 H.O.R.S.E.34th World Series of Poker - WSOP 2003, Las Vegas",11th,"$ 13,260"
21-Feb-2003,"$ 10,000 No Limit Hold'em Championship - WPT2003 L.A. Poker Classic, Los Angeles",10th,$ 909
11-Dec-2002,"$ 3,000 + 100 No Limit Hold'em - Main EventBellagio Five Diamond Poker Classic - 2002, Las Vegas",8th,"$ 22,575"
