Date,Event Name,Placement,Earning
01-Feb-2018,"$ 10,000 + 500 No Limit Hold'em - (Event #1)2018 US Poker Open, Las Vegas",3rd,"HK$ 1,480,160"
08-Jan-2018,"$ 9,700 + 600 #7 No Limit Hold'em - PCA Main EventPokerStars Caribbean Adventure - PCA 2018, Paradise Island",11th,"$ 188,767"
13-Dec-2017,"€ 5,000 + 300 No Limit Hold'em - EAPT High Roller 8-MaxEurasian Poker Tour - EAPT Prague presented by partypoker, Prague",10th,"$ 400,000"
12-Dec-2017,"€ 1,100 No Limit Hold'em - Win The Button ( Event #20 )PokerStars Championship Prague, Prague",12th,"$ 88,400"
24-Nov-2017,"$ 3,500 No Limit Hold'em - Championship ( Event #9 )2017 Rock ‘n' Roll Poker Open, Hollywood",18th,"$ 75,640"
04-Nov-2017,"€ 10,300 No Limit Hold'em - WSOP Europe Main Event (Event #11)World Series of Poker Europe - WSOPE 2017, Rozvadov",44th,"$ 14,697"
16-Oct-2017,"HK$ 240,000 + 10,000 No Limit Hold'em - Triton 6-Max Side EventTriton Poker Super High Roller Series Macau, Macau",10th,"$ 3,417"
30-Aug-2017,"$ 10,000 + 500 No Limit Hold'emAria 10k 3, Las Vegas",2nd,"$ 20,820"
20-Aug-2017,"€ 2,200 No Limit Hold'em - PokerStars National High Roller #15PokerStars Championship Barcelona, Barcelona",130th,"$ 23,473"
04-Aug-2017,"$ 3,500 + 200 No Limit Hold'em - WPT Main EventWorld Poker Tour - WPT Choctaw, Durant",38th,"HK$ 593,000"
08-Jul-2017,"$ 10,000 No Limit Hold'em - Main Event Championship (Event #73)48th World Series of Poker - WSOP 2017, Las Vegas",541st,"$ 75,957"
26-Jun-2017,"$ 3,500 No Limit Hold'em #67Deepstack Extravaganza III, Las Vegas",28th,"$ 98,223"
24-Jun-2017,"$ 1,500 No Limit Hold'em - Monster Stack (Event #47)48th World Series of Poker - WSOP 2017, Las Vegas",746th,"$ 5,174"
10-Jun-2017,"$ 1,500 No Limit Hold'em - Millionaire Maker (Event #20)48th World Series of Poker - WSOP 2017, Las Vegas",212th,"$ 10,896"
02-Jun-2017,"$ 10,000 No Limit Hold'em - High Roller 8 Max #33Deepstack Extravaganza III, Las Vegas",7th,"$ 22,449"
25-May-2017,"$ 48,000 + 2,000 No Limit Hold'em - Super High RollerAria Super High Roller 18, Las Vegas",4th,"$ 14,531"
02-May-2017,"€ 25,500 No Limit Hold'em - Eight Max Shot Clock (Event 47)PokerStars Championship presented by Monte-Carlo Casino, Monte Carlo",10th,"$ 2,666"
18-Apr-2017,"£ 5,000 + 300 No Limit Hold'em - partypoker MILLIONS Livepartypoker LIVE - partypoker MILLIONS Dusk Till Dawn, Nottingham",31st,"$ 6,948"
03-Apr-2017,"HK$ 40,000 + 2,400 No Limit Hold'em - PokerStars Championship Main Event #21PokerStars Championship Macau, Macau",37th,"$ 42,918"
03-Mar-2017,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 53, Las Vegas",3rd,"$ 215,040"
11-Jan-2017,"$ 5,000 + 200 No Limit Hold'em - Turbo 6 Handed (Event #60)PokerStars Championship Bahamas, Paradise Island",3rd,"$ 56,744"
13-Dec-2016,"€ 5,000 + 300 No Limit Hold'em - EPT Main EventEuropean Poker Tour - EPT Prague, Prague",3rd,"$ 28,237"
07-Dec-2016,"$ 5,000 + 200 No Limit Hold'em #19World Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",9th,"HK$ 101,000"
18-Nov-2016,"$ 24,000 + 1,000 No Limit Hold'emAria High Roller 46, Las Vegas",2nd,"$ 12,995"
04-Nov-2016,"HK$ 490,000 + 10,000 No Limit Hold'em Main EventTriton Poker Super High Roller Series Philippines, Paranaque City",8th,"$ 104,160"
24-Aug-2016,"€ 2,000 + 200 No Limit Hold'em (Event #37)European Poker Tour - EPT Barcelona, Barcelona",3rd,"$ 28,440"
14-Jul-2016,"$ 10,000 + 400 No Limit Hold'em - Bellagio Cup XIIBellagio Cup XII, Las Vegas",7th,"$ 420,498"
02-Jul-2016,"$ 24,000 + 1,000 No Limit Hold'em - High Roller 8Bellagio High Roller VII, Las Vegas",1st,"$ 11,131"
27-Jun-2016,"$ 1,500 No Limit Hold'em Bounty (Event #46)47th World Series of Poker - WSOP 2016, Las Vegas",266th,"$ 168,400"
06-May-2016,"€ 10,000 + 200 No Limit Hold'em - Turbo Super Knockout 8Max #76European Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",3rd,"HK$ 1,657,400"
02-Apr-2016,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 29, Las Vegas",2nd,"$ 213,709"
01-Mar-2016,"$ 5,100 No Limit Hold'em High Roller Turbo 6Max #55World Poker Tour - WPT L.A Poker Classic, Los Angeles",3rd,"$ 123,247"
31-Jan-2016,"A$ 245,000 + 5,000 No Limit Hold'em $250,000 Challenge - Day 1 (Event #22)2016 Aussie Millions Poker Championship, Melbourne",2nd,"$ 88,386"
