Date,Event Name,Placement,Earning
10-Oct-2014,"$ 500 + 65 No Limit Hold'em - Main EventPhamous Poker Series VI, Las Vegas",103rd,"$ 54,288"
30-Jun-2014,"$ 3,000 Omaha Hi/Lo (Event #59)45th World Series of Poker - WSOP 2014, Las Vegas",23rd,"$ 8,000"
12-Jun-2014,"$ 10,000 Pot Limit Hold'em (Event #28)45th World Series of Poker - WSOP 2014, Las Vegas",4th,"$ 5,542"
11-Dec-2013,"$ 1,000 + 80 No Limit Hold'em - TurboWorld Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",2nd,"$ 21,294"
22-Nov-2013,"$ 2,300 + 200 No Limit Hold'em - Main EventDeepStacks Poker Tour - DSPT Mohegan Sun World Championship, Uncasville",13th,"$ 705,885"
04-Oct-2013,"$ 1,000 + 100 No Limit Hold'em - Merit MastersMerit Fall Poker Open, Kyrenia",1st,"$ 3,593"
15-Aug-2013,"$ 560 No Limit Hold'em - DeepstackSeminole Hard Rock 2013 Poker Open, Hollywood",199th,"$ 2,925"
18-May-2013,"$ 25,000 + 500 No Limit Hold'em - WPT World ChampionshipWorld Poker Tour - WPT World Championship, Las Vegas",1st,$ 920
08-May-2013,"$ 1,500 + 90 No Limit Hold'emWorld Poker Tour - WPT World Championship, Las Vegas",2nd,"$ 8,957"
09-Jan-2013,"$ 2,000 + 150 No Limit Hold'em - Turbo (Event #17)PokerStars Caribbean Adventure - PCA 2013, Paradise Island",4th,"$ 131,705"
01-Nov-2012,"$ 225 No Limit Hold'emLA Poker Open, Los Angeles",29th,"$ 15,936"
23-Jun-2012,"$ 1,500 No Limit Hold'em (Event #43)43rd World Series of Poker - WSOP 2012, Las Vegas",155th,"$ 7,770"
07-Jun-2012,"$ 1,500 No Limit Hold'em - Six Handed (Event #16)43rd World Series of Poker - WSOP 2012, Las Vegas",59th,"$ 43,403"
07-Feb-2012,"$ 150 No Limit Hold'em - Double Stack Turbo2012 L.A. Poker Classic, Los Angeles",22nd,"$ 1,288"
09-Aug-2011,"$ 20,000 No Limit Hold'em Six Handed - League Main Event 2011-12 Epic Poker League - Event 1, Las Vegas",1st,"$ 1,150,297"
18-Jun-2011,"$ 1,500 No Limit Hold'em42nd World Series of Poker - WSOP 2011, Las Vegas",100th,"$ 22,000"
08-Jan-2011,"$ 10,000 + 300 No Limit Hold'em - Main EventPokerStars Caribbean Adventure - PCA 2011, Paradise Island",141st,"$ 67,500"
29-Sep-2010,"£ 5,000 + 250 No Limit Hold'em - EPT Main Event (UKIPT Grand Final)European Poker Tour - EPT London, London",25th,"$ 1,270"
12-Jun-2010,"$ 10,000 Omaha Hi/Lo 8 - Championship41st World Series of Poker - WSOP 2010, Las Vegas",19th,"$ 3,665"
05-Jun-2010,"$ 1,500 No Limit Deuce to Seven Draw41st World Series of Poker - WSOP 2010, Las Vegas",9th,"$ 5,207"
14-Feb-2010,"$ 1,065 2-7 Triple Draw2010 L.A. Poker Classic, Los Angeles",1st,"$ 2,540"
