Date,Event Name,Placement,Earning
07-Feb-2015,"€ 5,000 + 250 #42 No Limit Hold'em - Turbo Cash - 6 MaxEuropean Poker Tour - EPT Deauville, Deauville",1st,"$ 29,206"
09-Jan-2015,"$ 1,940 + 260 #13 No Limit Hold'em - Turbo BountyPokerStars Caribbean Adventure - PCA 2015, Paradise Island",16th,"$ 41,448"
18-Nov-2014,"£ 3,000 Partypoker - No Limit Hold'em WPT UK Main Event (Event 5)World Poker Tour - WPT Nottingham, Nottingham",11th,"$ 2,300"
16-Oct-2014,"£ 10,000 + 300 #32 No Limit Hold'em - EPT High RollerEuropean Poker Tour - EPT London, London",18th,"$ 22,559"
23-Aug-2014,"€ 2,000 + 200 #23 No Limit Hold'emEuropean Poker Tour - EPT Barcelona, Barcelona",52nd,"$ 33,994"
30-Apr-2014,"€ 25,000 + 500 No Limit Hold'em - High Roller 8 MaxEuropean Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",28th,"$ 5,042"
20-Apr-2014,"€ 2,000 + 150 No Limit Hold'em 6-Max TurboEuropean Poker Tour - EPT Sanremo, Sanremo",6th,"$ 63,885"
09-Apr-2014,"€ 700 + 70 No Limit Hold'em - IPT Main EventEuropean Poker Tour - EPT Sanremo, Sanremo",103rd,"$ 7,316"
30-Jan-2014,"€ 10,000 + 300 No Limit Hold'em - High Roller - 8 HandedEuropean Poker Tour - EPT Deauville, Deauville",8th,"$ 2,065"
07-Jan-2014,"$ 5,000 + 300 No Limit Hold'em TurboPokerStars Caribbean Adventure - PCA 2014, Paradise Island",15th,"$ 50,534"
18-Oct-2013,"€ 10,000 + 450 No Limit Hold'em - Main Event (Event #6)World Series of Poker Europe - WSOPE 2013, Enghien-les-Bains",1st,"$ 8,320"
09-Oct-2013,"£ 1,000 + 100 No Limit Hold'em - TurboEuropean Poker Tour - EPT London, London",3rd,"$ 1,351,661"
27-Aug-2013,"€ 200 + 20 No Limit Hold'emBarcelona Event, Barcelona",6th,"$ 17,073"
15-Apr-2013,"No Limit Hold'em - Final IFP European Nations Cup (Match Poker), Pafos",3rd,"$ 1,511"
16-Mar-2013,"£ 2,000 + 100 No Limit Hold'em - Six Handed IIEuropean Poker Tour - EPT London, London",4th,"$ 17,200"
07-Feb-2013,"€ 10,000 + 300 No Limit Hold'em - High Roller Single RebuyEuropean Poker Tour - EPT Deauville, Deauville",12th,"$ 29,188"
23-Jan-2013,"€ 1,000 + 100 No Limit Hold'em - Main EventEstrellas Poker Tour - ESPT Madrid, Madrid",1st,"$ 137,247"
26-Oct-2012,"€ 550 + 50 No Limit Hold'em - Main EventCircuito Nacional de Poker - CNP Madrid, Madrid",1st,"$ 42,399"
,,,
15-Jul-2023,"$ 1,000 No Limit Hold'em - High Roller 8-Max (Online Ring Event #15)World Series of Poker Circuit - WSOPC ONLINE Super Circuit, Online",39th,"$ 2,644"
05-Jul-2023,"$ 940 + 160 + 500 No Limit Hold'em - Mystery BountyThe Wynn Summer Classic, Las Vegas",57th,"$ 7,215"
09-Jun-2023,"$ 50,000 No Limit Hold'em - High Roller - 8-Handed (Bracelet Event 23)54th World Series of Poker - WSOP 2023, Las Vegas",17th,"$ 89,669"
31-May-2023,"$ 700 + 300 No Limit Hold'em - Mystery Millions (Bracelet Event 3)54th World Series of Poker - WSOP 2023, Las Vegas",1552nd,"$ 1,424"
11-May-2023,"$ 20,000 No Limit Hold'em - 7-Handed (Event #2)Triton Poker Super High Roller Series Cyprus, Kyrenia",5th,"$ 197,300"
04-May-2023,"€ 25,000 No Limit Hold'em - EPT High Roller (Event 42)European Poker Tour - EPT Monte Carlo, Monte Carlo",12th,"$ 111,348"
29-Apr-2023,"€ 100,000 No Limit Hold'em - EPT Super High Roller (Event 16)European Poker Tour - EPT Monte Carlo, Monte Carlo",5th,"$ 356,001"
06-Mar-2023,"$ 75,000 No Limit Hold'em - 8-Handed (Event #7)Triton Poker Super High Roller Series Vietnam, Hoi An",11th,"$ 159,500"
02-Mar-2023,"$ 15,000 No Limit Hold'em - 7-Handed (Event #2)Triton Poker Super High Roller Series Vietnam, Hoi An",14th,"$ 39,900"
20-Feb-2023,"€ 5,300 No Limit Hold'em - EPT Main Event (Event #16)European Poker Tour - EPT Paris, Paris",91st,"$ 17,311"
22-Jan-2023,"$ 98,000 + 1,000 No Limit Hold'em - PCA Super High Roller (Event #1)PokerStars Caribbean Adventure - PCA & PSPC 2023, Nassau",3rd,"$ 1,095,903"
13-Jan-2023,"$ 10,000 No Limit Hold'em - PokerGO Cup #3PokerGO Tour - 2023 PGT PokerGO Cup, Las Vegas",5th,"$ 72,000"
17-Dec-2022,"€ 24,500 + 500 No Limit Hold'em (Event #49)European Poker Tour - EPT Prague, Prague",1st,"$ 75,243"
13-Dec-2022,"€ 24,500 + 500 No Limit Hold'em (Event #27)European Poker Tour - EPT Prague, Prague",4th,"$ 63,751"
22-Oct-2022,"£ 4,850 + 450 No Limit Hold'em - EPT London Main Event (Event #18)European Poker Tour - EPT London, London",35th,"$ 16,730"
06-Oct-2022,"$ 10,000 No Limit Hold'em - Aria High Roller #23PokerGO Tour - PGT Aria High Roller Series 2022, Las Vegas",1st,"$ 50,000"
25-Sep-2022,"$ 5,000 No Limit Hold'em - WSOP Online Main Event ONLINE (Online Bracelet Event #33)World Series of Poker - WSOP ONLINE 2022 at GGPoker (International), Online",236th,"$ 20,185"
16-Aug-2022,"€ 50,000 No Limit Hold'em (Event #34)European Poker Tour - EPT Barcelona, Barcelona",5th,"$ 262,447"
15-Jul-2022,"$ 10,000 No Limit Hold'em - 6-Handed Championship (Event #86)53rd World Series of Poker - WSOP 2022, Las Vegas",24th,"$ 26,638"
10-Jul-2022,"$ 7,777 No Limit Hold'em - Lucky 7s High Roller (NV/NJ Only)World Series of Poker - WSOP ONLINE 2022 (US ONLY), Online",18th,"$ 15,414"
05-Jul-2022,"$ 10,000 No Limit Hold'em - Aria High Roller #10PokerGO Tour - PGT Aria High Roller Summer Series 2022, Las Vegas",7th,"$ 18,000"
30-Jun-2022,"$ 3,000 No Limit Hold'em - Freezeout (Event #65)53rd World Series of Poker - WSOP 2022, Las Vegas",145th,"$ 5,269"
16-Jun-2022,"$ 1,500 No Limit Hold'em - Freezeout (Event #34)53rd World Series of Poker - WSOP 2022, Las Vegas",61st,"$ 6,328"
08-Jun-2022,"$ 3,000 No Limit Hold'em (Event #16)53rd World Series of Poker - WSOP 2022, Las Vegas",54th,"$ 9,710"
17-May-2022,"€ 50,000 No Limit Hold'em - 7-Handed (Event #6)Triton Poker Series Madrid, Madrid",10th,"$ 114,072"
01-May-2022,"€ 100,000 No Limit Hold'em - EPT Monte Carlo Super High Roller (Event 17)European Poker Tour - EPT Monte Carlo, Monte Carlo",1st,"$ 1,461,609"
14-Mar-2022,"€ 10,000 + 300 No Limit Hold'em - EPT High Roller (Event #46)European Poker Tour - EPT Prague, Prague",5th,"$ 177,049"
09-Mar-2022,"€ 49,000 + 1,000 No Limit Hold'em - Super High Roller (Event #17)European Poker Tour - EPT Prague, Prague",5th,"$ 215,956"
14-Nov-2021,"$ 777 No Limit Hold'em - Lucky 7's (Event #9) ONLINEWorld Series of Poker - 2021 WSOP Online Gold Bracelet Events, Online",152nd,"$ 1,257"
11-Nov-2021,"$ 2,500 No Limit Hold'em - Card Player Poker Tour - CPPT (Event #55)DeepStack Championship Poker Series II, Las Vegas",49th,"$ 7,098"
28-Oct-2021,"$ 15,000 + 700 No Limit Hold'em - Aria High Roller 28PokerGO Tour - PGT Aria High Roller Series 2021, Las Vegas",5th,"$ 51,600"
10-Oct-2021,"$ 1,000 No Limit Hold'em Flip & Go Presented by GGPoker (Event #20)52nd World Series of Poker - WSOP 2021, Las Vegas",52nd,"$ 3,755"
01-Oct-2021,"$ 10,000 No Limit Hold'em - Aria High Roller 24PokerGO Tour - PGT Aria High Roller Series 2021, Las Vegas",1st,"$ 113,199"
29-Aug-2021,"$ 25,000 No Limt Hold'em - Super High Roller Championship ONLINE (Event #21)World Series of Poker - WSOP ONLINE 2021 at GGPoker (International), Online",8th,"$ 196,476"
21-Aug-2021,"$ 10,000 No Limit Hold'em - Heads Up Championship ONLINE (Event #15)World Series of Poker - WSOP ONLINE 2021 at GGPoker (International), Online",4th,"$ 155,389"
21-Feb-2021,"$ 5,000 + 300 No Limit Hold'em MILLIONS Online Main Eventpartypoker MILLIONS Online, Online",98th,"$ 12,872"
03-Sep-2020,"$ 1,050 No Limit Hold'em - Bounty [Spin the Wheel] (Event #81)World Series of Poker - WSOP Online 2020 at GGPoker, Online",88th,"$ 3,378"
08-Aug-2020,"$ 3,000 + 200 WPT World Championship 6-Max - Online (Event #4)World Poker Tour - WPT Online World Championship by partypoker, Online",32nd,"$ 13,200"
19-Jul-2020,"$ 525 Super Turbo Bounty No Limit Hold'em 6-Handed (Event #34)World Series of Poker - WSOP Online 2020 at GGPoker, Online",76th,$ 866
27-May-2020,"$ 25,000 + 500 No Limit Hold'em - Super High Roller (Event #14)Super High Roller Bowl Online, Online",4th,"$ 100,000"
21-Apr-2020,"$ 10,000 + 300 No Limit Hold'em - Poker Masters #20 (ONLINE)Poker Masters Online, Online",10th,"$ 23,562"
13-Apr-2020,"$ 10,000 + 300 No Limit Hold'em - Poker Masters #03 (ONLINE)Poker Masters Online, Online",3rd,"$ 118,800"
11-Mar-2020,"$ 100,000 No Limit Hold'empartypoker LIVE - partypoker MILLIONS Sochi Super High Roller Series, Sochi",4th,"$ 420,000"
08-Jan-2020,"$ 10,000 + 300 No Limit Hold'em - MILLIONS UK Main Eventpartypoker LIVE - partypoker MILLIONS UK, Nottingham",40th,"$ 30,000"
