Date,Event Name,Placement,Earning
15-Dec-2021,"$ 10,000 + 400 No Limit Hold'em - WPT Main EventWorld Poker Tour - WPT Five Diamond World Poker Classic at Bellagio, Las Vegas",7th,"$ 34,446"
22-Jan-2020,"A$ 98,000 + 2,000 No Limit Hold'em - 100K Challenge (Event #23)2020 Aussie Millions Poker Championship, Melbourne",4th,
07-Dec-2019,"€ 24,500 + 500 Pot Limit Omaha (Event #50)European Poker Tour - EPT Prague, Prague",4th,"$ 6,860,000"
01-Aug-2019,"£ 1,050,000 No Limit Hold'em - Triton Million for Charity (Event #2) Triton Poker Super High Roller Series London, London",2nd,"$ 213,027"
30-Jun-2019,"$ 10,000 Seven Card Stud Hi-Lo 8 or Better Championship (Event #67)50th World Series of Poker - WSOP 2019, Las Vegas",16th,"$ 85,500"
21-May-2019,"C$ 10,000 + 300 No Limit Hold'em - MILLIONS North Americapartypoker LIVE - partypoker MILLIONS North America, Kahnawake",18th,"$ 195,400"
06-May-2019,"HK$ 500,000 No Limit Hold'em - 6-Handed (Event #2)Triton Poker Super High Roller Series Montenegro, Budva",1st,"$ 43,800"
04-Mar-2019,"HK$ 500,000 No Limit Hold'em - 6-Handed Day 1 (Event #3)Triton Poker Super High Roller Series Jeju, Jeju",4th,"$ 17,000"
13-Feb-2019,"$ 10,000 No Limit Hold'em - USPO #01 10K NLH (Event #1)2019 US Poker Open, Las Vegas",10th,"$ 201,480"
11-Jan-2019,"$ 10,300 No Limit Hold'em - PCA Main Event (Event #20)PokerStars Caribbean Adventure - PCA 2019, Paradise Island",123rd,"A$ 582,120"
12-Sep-2018,"$ 50,000 + 2,000 No Limit Hold'em (Event #6)2018 Poker Masters, Las Vegas",7th,"$ 399,221"
31-Aug-2018,"€ 10,300 No Limit Hold'em - High Roller (Event #27)European Poker Tour - EPT Barcelona, Barcelona",40th,"$ 124,710"
06-Jul-2018,"$ 25,000 + 1,000 No Limit Hold'em - High RollerAria 25K-14, Las Vegas",4th,"$ 20,563,324"
01-Jun-2018,"$ 100,000 No Limit Hold'em - High Roller (Event #5)49th World Series of Poker - WSOP 2018, Las Vegas",5th,"$ 17,064"
29-May-2018,"$ 25,000 + 1,000 No Limit Hold'em - High RollerAria 25K-01, Las Vegas",7th,"C$ 30,000"
24-May-2018,"$ 100,000 No Limit Hold'em - ARIA 100K High RollerWorld Poker Tour - Season XVI WPT Tournament of Champions, Las Vegas",3rd,"$ 22,360"
02-May-2018,"€ 25,000 No Limit Hold'em EPT High Roller #29European Poker Tour - EPT Monte Carlo, Monte Carlo",13th,"HK$ 11,230,000"
10-Apr-2018,"€ 100,000 + 1,000 No Limit Hold'em - €100K Super High Roller  #6partypoker LIVE - partypoker MILLIONS Barcelona Grand Final, Barcelona",5th,"$ 1,431,376"
20-Mar-2018,"HK$ 2,000,000 + 100,000 No Limit Hold'em - Super High Roller Bowl Super High Roller Bowl China, Macau",5th,"HK$ 3,921,000"
22-Jan-2018,"$ 25,500 No Limit Hold'em - High Roller #202018 World Poker Tour - WPT Lucky Hearts Poker Open, Hollywood",9th,"$ 499,560"
05-Jan-2018,"No Limit Hold'em - PokerStars Championship Player of the Year powered by GPI PokerStars Caribbean Adventure - PCA 2018, Paradise Island",3rd,"$ 27,000"
29-Nov-2017,"$ 100,000 No Limit Hold'em - Super High Roller #1World Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",6th,"$ 17,620"
07-Nov-2017,"€ 25,000 No Limit Hold'em - Super High RollerWorld Series of Poker Europe - WSOPE 2017, Rozvadov",3rd,"$ 117,500"
01-Nov-2017,"€ 25,000 No Limit Hold'em - High Roller (Event #9)World Series of Poker Europe - WSOPE 2017, Rozvadov",10th,"$ 22,850"
15-Sep-2017,"$ 50,000 No Limit Hold'em - Event #32017 Poker Masters, Las Vegas",1st,"$ 65,000"
22-Aug-2017,"€ 25,500 No Limit Hold'em - 8 Handed -#24PokerStars Championship Barcelona, Barcelona",2nd,"$ 646,927"
15-Aug-2017,"$ 10,000 No Limit Hold'em (Event #17)2017 Seminole Hard Rock Poker Open, Hollywood",2nd,"$ 63,750"
22-Apr-2017,"$ 24,000 + 1,000 No Limit Hold'em - Super High RollerAria Super High Roller 17, Las Vegas",1st,"$ 496,000"
31-Mar-2017,"$ 3,500 No Limit Hold'em WPT Showdown Championship (Event #19)Seminole Hard Rock Poker Showdown, Hollywood",56th,"$ 61,349"
23-Mar-2017,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 54, Las Vegas",2nd,"$ 418,055"
03-Mar-2017,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 53, Las Vegas",4th,"HK$ 11,640,000"
19-Feb-2017,"HK$ 970,000 + 30,000 No Limit Hold'em - Main EventTriton Poker Super High Roller Series Philippines, Paranaque City",4th,"$ 1,484,024"
14-Jan-2017,"$ 10,000 + 200 No Limit Hold'em - Turbo Super Knockout (Event #87)PokerStars Championship Bahamas, Paradise Island",2nd,"$ 58,125"
11-Jan-2017,"$ 25,000 + 500 No Limit Hold'em - Shot Clock (Event #96)PokerStars Championship Bahamas, Paradise Island",1st,"$ 234,000"
09-Jan-2017,"$ 48,500 + 1,500 No Limit Hold'em (Event #35)PokerStars Championship Bahamas, Paradise Island",1st,"$ 98,912"
29-Dec-2016,"$ 24,000 + 1,000 No Limit Hold'emAria High Roller 49, Las Vegas",4th,"$ 71,644"
22-Aug-2016,"€ 5,000 + 300 No Limit Hold'em - EPT Main Event (Event #24)European Poker Tour - EPT Barcelona, Barcelona",76th,"$ 960,000"
05-Jul-2016,"$ 5,000 No Limit Hold'em (Event #59)47th World Series of Poker - WSOP 2016, Las Vegas",102nd,"$ 549,438"
10-Jun-2016,"$ 24,000 + 1,000 No Limit Hold'emAria High Roller 32, Las Vegas",5th,"$ 206,736"
26-Apr-2016,"€ 10,000 + 300 No Limit Hold'em - High Roller #2European Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",25th,"$ 300,000"
26-Mar-2016,"$ 1,500 + 175 No Limit Hold'em - Main Event (Event #20)WSOP Circuit - WSOPC Bicycle Casino, Los Angeles (Bell Gardens)",6th,"$ 10,888"
05-Mar-2016,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 27, Las Vegas",1st,"$ 186,000"
17-Feb-2016,"€ 2,000 + 200 #48 Pot Limit Omaha - 8 HandedEuropean Poker Tour - EPT Dublin, Dublin",6th,"$ 66,960"
05-Feb-2016,"$ 25,000 No Limit Hold'em - High Roller AAria High Roller 24, Las Vegas",6th,"HK$ 3,893,000"
