Date,Event Name,Placement,Earning
03-Jul-2022,"$ 10,000 No Limit Hold'em - WSOP Main Event (Event #70)53rd World Series of Poker - WSOP 2022, Las Vegas",173rd,"$ 53,900"
04-Jun-2022,"$ 25,000 No Limit Hold'em - High Roller 8-Handed (Event #8)53rd World Series of Poker - WSOP 2022, Las Vegas",2nd,"$ 874,915"
03-Apr-2022,"$ 100,000 No Limit Hold'em - Triton Cyprus #2Triton Poker Cyprus - Special Edition, Kyrenia",3rd,"$ 903,000"
01-Mar-2022,"$ 10,200 No Limit Hold'em - Wynn High Roller #1PokerGO Tour - PGT Wynn High Rollers, Las Vegas",1st,"$ 166,600"
05-Feb-2022,"$ 15,000 No Limit Hold'em - PokerGO Cup #4PokerGO Tour - 2022 PGT PokerGO Cup, Las Vegas",10th,"$ 29,250"
02-Feb-2022,"$ 10,000 No Limit Hold'em - PokerGO Cup #1PokerGO Tour - 2022 PGT PokerGO Cup, Las Vegas",8th,"$ 30,800"
05-Jan-2022,"$ 10,000 No Limit Hold'em - Venetian High Roller #1PokerGO Tour - PGT Venetian High Rollers, Las Vegas",5th,"$ 23,800"
10-Dec-2021,"$ 25,000 No Limit Hold'em - PokerGO Tour High Roller (Event #17)World Poker Tour - WPT Five Diamond World Poker Classic at Bellagio, Las Vegas",3rd,"$ 84,000"
09-Nov-2021,"$ 10,000 No Limit Hold'em - Aria High Roller 34PokerGO Tour - PGT Aria High Roller Series 2021, Las Vegas",5th,"$ 32,800"
11-Sep-2021,"$ 10,000 No Limit Hold'em - Poker Masters #5PokerGO Tour - 2021 PGT Poker Masters, Las Vegas",10th,"$ 19,800"
08-Sep-2021,"$ 10,000 No Limit Hold'em - Poker Masters #2PokerGO Tour - 2021 PGT Poker Masters, Las Vegas",4th,"$ 86,000"
26-Aug-2021,"$ 50,000 No Limit Hold'em - SHRB Europe Event 04Merit Poker presents Super High Roller Bowl Europe (SHRB), Kyrenia",4th,"$ 260,000"
11-Jun-2021,"$ 10,000 No Limit Hold'em - U.S. Poker Open #9PokerGO Tour - 2021 PGT U.S. Poker Open, Las Vegas",7th,"$ 49,500"
08-May-2021,"$ 25,000 No Limit Hold'em - Aria High Roller 18PokerGO Tour - PGT Aria High Roller Series 2021, Las Vegas",1st,"$ 310,500"
05-May-2021,"$ 10,000 No Limit Hold'em - Aria High Roller 15PokerGO Tour - PGT Aria High Roller Series 2021, Las Vegas",8th,"$ 20,400"
27-Feb-2021,"$ 50,000 No Limit Hold'em - Aria High Roller 06PokerGO Tour - PGT Aria High Roller Series 2021, Las Vegas",3rd,"$ 121,444"
21-Feb-2021,"$ 5,000 + 300 No Limit Hold'em MILLIONS Online Main Eventpartypoker MILLIONS Online, Online",45th,"$ 18,818"
06-Sep-2020,"$ 10,000 No Limit Hold'em - WSOP Super MILLION$ (Event #83)World Series of Poker - WSOP Online 2020 at GGPoker, Online",100th,"$ 21,483"
26-Aug-2020,"$ 1,000 No Limit Hold'em 6-Handed (Event #73)World Series of Poker - WSOP Online 2020 at GGPoker, Online",182nd,"$ 2,649"
12-Aug-2020,"$ 2,500 Double Stack No Limit Hold'em (Event #59)World Series of Poker - WSOP Online 2020 at GGPoker, Online",125th,"$ 5,478"
06-Aug-2020,"$ 1,000 No Limit Hold'em (Event #52)World Series of Poker - WSOP Online 2020 at GGPoker, Online",59th,"$ 3,467"
23-Jun-2020,"$ 25,000 + 500 Pot Limit Omaha - Super High Roller (Event #5 ONLINE)Poker Masters Online Pot Limit Omaha Series, Online",5th,"$ 77,000"
29-May-2020,"$ 10,000 + 300 No Limit Hold'em - High Roller (Event #21)Super High Roller Bowl Online, Online",6th,"$ 27,500"
23-May-2020,"$ 10,000 + 300 No Limit Hold'em - High Roller (Event #1)Super High Roller Bowl Online, Online",4th,"$ 68,400"
10-May-2020,"$ 3,000 + 200 No Limit Hold'em - WPT Online Championship Main EventWorld Poker Tour - WPT Online Championship by partypoker, Online",206th,"$ 6,646"
21-Apr-2020,"$ 10,000 + 300 No Limit Hold'em - Poker Masters #20 (ONLINE)Poker Masters Online, Online",3rd,"$ 103,200"
17-Apr-2020,"$ 10,000 + 300 No Limit Hold'em - 6 Max - Poker Masters #11 (ONLINE)Poker Masters Online, Online",7th,"$ 30,550"
03-Mar-2020,"$ 25,000 No Limit Hold'em - PokerGO High Roller (Event #67)World Poker Tour - WPT L.A. Poker Classic (LAPC), Los Angeles",2nd,"$ 159,968"
21-Dec-2019,"$ 50,000 No Limit Hold'em - Bellagio High Roller (Event #29)World Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",5th,"$ 120,000"
04-Oct-2019,"$ 10,000 No Limit Hold'emAria High Roller 32, Las Vegas",2nd,"$ 68,640"
03-Jul-2019,"$ 10,000 No Limit Hold'em - WSOP Main Event50th World Series of Poker - WSOP 2019, Las Vegas",67th,"$ 117,710"
10-Jun-2019,"$ 10,000 No Limit Hold'em - Aria High Roller 15Aria Summer High Rollers, Las Vegas",4th,"$ 26,000"
05-Jun-2019,"$ 10,000 No Limit Hold'em - Heads-Up (Event #15)50th World Series of Poker - WSOP 2019, Las Vegas",5th,"$ 31,151"
25-May-2019,"$ 10,000 No Limit Hold'em - Aria High Roller 09Aria Summer High Rollers, Las Vegas",2nd,"$ 83,200"
19-Apr-2019,"$ 25,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 05, Las Vegas",2nd,"$ 105,000"
11-Apr-2019,"$ 2,200 No Limit Hold'em - 8-Handed (Event #16)Seminole Hard Rock Poker Showdown, Hollywood",4th,"$ 31,430"
13-Feb-2019,"$ 10,000 No Limit Hold'em - USPO #01 10K NLH (Event #1)2019 US Poker Open, Las Vegas",9th,"$ 27,000"
08-Dec-2018,"$ 25,000 No Limit Hold'em - Bellagio 25K - 01 (Event #16)World Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",3rd,"$ 168,000"
06-Oct-2018,"$ 25,000 + 1,000 No Limit Hold'em - High RollerAria 25K-19, Las Vegas",3rd,"$ 92,000"
12-Sep-2018,"$ 50,000 + 2,000 No Limit Hold'em (Event #6)2018 Poker Masters, Las Vegas",4th,"$ 235,000"
08-Sep-2018,"$ 25,000 + 1,000 No Limit Hold'em (Event #2)2018 Poker Masters, Las Vegas",3rd,"$ 175,000"
21-Jul-2018,"$ 4,700 + 300 No Limit Hold'em - WPT Gardens Main Event (Event #10)World Poker Tour - WPT Gardens Poker Festival, Los Angeles",2nd,"$ 366,740"
13-Jul-2018,"$ 50,000 No Limit Hold'em - High Roller (Event #77)49th World Series of Poker - WSOP 2018, Las Vegas",8th,"$ 173,604"
02-Jul-2018,"$ 10,000 No Limit Hold'em - Main Event Championship (Event #65)49th World Series of Poker - WSOP 2018, Las Vegas",293rd,"$ 37,705"
15-Jun-2018,"$ 5,000 No Limit Hold'em - MSPT 5k #69DeepStack Championship Poker Series, Las Vegas",9th,"$ 24,000"
08-Jun-2018,"$ 5,000 No Limit Hold'em (Event #20)49th World Series of Poker - WSOP 2018, Las Vegas",4th,"$ 159,575"
24-May-2018,"$ 25,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 86, Las Vegas",2nd,"$ 269,500"
19-May-2018,"$ 25,000 + 1,000 No Limit Hold'emAria High Roller 83, Las Vegas",3rd,"$ 60,000"
04-May-2018,"$ 25,000 + 500 No Limit Hold'em - WPT High RollerWorld Poker Tour - WPT Bellagio Elite Poker Championship, Las Vegas",5th,"$ 108,000"
28-Apr-2018,"$ 25,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 81, Las Vegas",1st,"$ 157,500"
26-Apr-2018,"$ 10,000 + 500 No Limit Hold'emAria 10K-06, Las Vegas",2nd,"$ 36,000"
10-Apr-2018,"€ 100,000 + 1,000 No Limit Hold'em - €100K Super High Roller  #6partypoker LIVE - partypoker MILLIONS Barcelona Grand Final, Barcelona",1st,"$ 2,151,754"
03-Mar-2018,"$ 25,000 + 1,000 No Limit Hold'emAria High Roller 79, Las Vegas",1st,"$ 283,500"
09-Feb-2018,"$ 50,000 + 2,000 No Limit Hold'em - Main Event (Event #8)2018 US Poker Open, Las Vegas",2nd,"$ 429,000"
03-Feb-2018,"$ 25,000 + 1,000 No Limit Hold'em - (Event #3)2018 US Poker Open, Las Vegas",4th,"$ 110,000"
08-Dec-2017,"$ 25,000 No Limit Hold'em - Bellagio High Roller #16 -  ( Event #22 )World Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",2nd,"$ 278,250"
26-Oct-2017,"$ 10,000 + 500 No Limit Hold'em - High RollerAria 10K 4, Las Vegas",4th,"$ 29,000"
15-Sep-2017,"$ 50,000 No Limit Hold'em - Event #32017 Poker Masters, Las Vegas",3rd,"$ 312,000"
08-Aug-2017,"$ 50,000 No Limit Hold'em - Super High Roller (Event #8)2017 Seminole Hard Rock Poker Open, Hollywood",2nd,"$ 260,000"
13-Jul-2017,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 70, Las Vegas",4th,"$ 75,600"
27-Jun-2017,"$ 1,800 + 200 No Limit Hold'em - GOLIATH 2017 Main Event2017 Goliath Phamous Poker Series, Las Vegas",65th,"$ 5,836"
14-Jun-2017,"$ 3,000 No Limit Hold'em - 6 Handed (Event #27)48th World Series of Poker - WSOP 2017, Las Vegas",96th,"$ 4,789"
23-May-2017,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 59, Las Vegas",4th,"$ 69,120"
20-Apr-2017,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 56, Las Vegas",1st,"$ 248,545"
04-Apr-2017,"$ 25,500 No Limit Hold'em High-Roller (Event #28)Seminole Hard Rock Poker Showdown, Hollywood",10th,"$ 72,500"
