Date,Event Name,Placement,Earning
30-May-2023,"$ 25,000 No Limit Hold'em - High Roller 6-Handed (Bracelet Event 2)54th World Series of Poker - WSOP 2023, Las Vegas",10th,"$ 6,575"
10-Mar-2023,"$ 2,200 No Limit Hold'emWynn Millions Poker Series, Las Vegas",90th,"$ 80,314"
06-Mar-2023,"$ 10,500 No Limit Hold'em - High RollerWynn Millions Poker Series, Las Vegas",4th,"$ 4,810"
28-Jan-2023,"$ 10,200 No Limit Hold'em - PSPC Warm-Up! (Event #38)PokerStars Caribbean Adventure - PCA & PSPC 2023, Nassau",12th,"$ 77,096"
13-Jan-2023,"$ 10,000 No Limit Hold'em - PokerGO Cup #3PokerGO Tour - 2023 PGT PokerGO Cup, Las Vegas",11th,"$ 31,900"
15-Dec-2022,"$ 2,750 + 250 No Limit Hold'emWorld Poker Tour - WPT World Championship at Wynn Las Vegas, Las Vegas",42nd,"$ 27,000"
27-Oct-2022,"$ 500 No Limit Hold'em - BIG 500 Fall Finale ONLINE (Ring Event 12)World Series of Poker Circuit - WSOPC ONLINE Series, Online",6th,"$ 12,496"
05-Oct-2022,"$ 300,000 No Limit Hold'em - Super High Roller Bowl VIIPokerGO Tour - PGT Super High Roller Bowl VII (SHRB), Las Vegas",3rd,"$ 5,891"
25-Sep-2022,"$ 400 No Limit Hold'em - Ultra Deepstack ONLINE (Online Bracelet Event #12)World Series of Poker - WSOP ONLINE at WSOP.com (NV/NJ), Online",80th,"$ 1,152,000"
18-Sep-2022,"$ 365 No Limit Hold'em ONLINE (Online Bracelet Event #7)World Series of Poker - WSOP ONLINE at WSOP.com (NV/NJ), Online",34th,"$ 1,016"
10-Sep-2022,"$ 400 No Limit Hold'em Series Kick-Off ONLINE (Online Bracelet Event #1)World Series of Poker - WSOP ONLINE at WSOP.com (NV/NJ), Online",4th,"$ 1,228"
13-Jul-2022,"$ 5,000 No Limit Hold'em - Freezeout - 8-Handed (Event #81)53rd World Series of Poker - WSOP 2022, Las Vegas",60th,"$ 17,477"
02-Jul-2022,"$ 700 No Limit Hold'em - Million Dollar Bounty (Event #68)53rd World Series of Poker - WSOP 2022, Las Vegas",983rd,"$ 11,523"
26-Jun-2022,"$ 5,000 No Limit Hold'em - The Grand High Roller - 1 Day Event (Event 116)MGM Grand Summer Series, Las Vegas",4th,"$ 1,672"
06-Jun-2022,"$ 50,000 No Limit Hold'em - High Roller 8-Handed (Event #12)53rd World Series of Poker - WSOP 2022, Las Vegas",6th,"$ 24,385"
06-May-2022,"$ 10,000 No Limit Hold'em - Venetian High Roller #6PokerGO Tour - PGT Venetian High Rollers, Las Vegas",3rd,"$ 248,516"
20-Apr-2022,"$ 10,000 No Limit Hold'em - Aria High Roller #4PokerGO Tour - PGT Aria High Roller Series 2022, Las Vegas",7th,"$ 36,800"
08-Apr-2022,"$ 3,200 + 300 No Limit Hold'em - WPT Seminole Hard Rock Poker Showdown Championship (Event 36)World Poker Tour - WPT Seminole Hard Rock Poker Showdown, Hollywood",218th,"$ 17,600"
09-Mar-2022,"$ 3,000 No Limit Hold'em - 6-MaxWynn Millions Poker Series, Las Vegas",16th,"$ 5,800"
22-Feb-2022,"$ 1,000 No Limit Hold'em - High Roller 6-Max (Event 5)World Series of Poker Circuit - WSOPC ONLINE Circuit, Online",13th,"$ 9,864"
30-Jan-2022,"$ 525 WSOP Online Circuit Main Event - 8-Max ONLINE (Event 12)World Series of Poker Circuit - WSOPC ONLINE Circuit, Online",95th,"$ 2,303"
20-Jan-2022,"$ 2,200 No Limit Hold'em - Deep Stack (Event #19)World Poker Tour - 2022 WPT Lucky Hearts Poker Open, Hollywood",26th,"$ 1,070"
15-Dec-2021,"$ 10,000 + 400 No Limit Hold'em - WPT Main EventWorld Poker Tour - WPT Five Diamond World Poker Classic at Bellagio, Las Vegas",32nd,"$ 5,660"
07-Dec-2021,"$ 10,000 No Limit Hold'em - PokerGO Tour High Roller (Event #11)World Poker Tour - WPT Five Diamond World Poker Classic at Bellagio, Las Vegas",6th,"$ 38,890"
15-Nov-2021,"$ 1,600 No Limit Hold'em - Mystery BountyThe Wynn Fall Classic, Las Vegas",181st,"$ 25,800"
31-Oct-2021,"$ 666 No Limit Hold'em (Event #6) ONLINEWorld Series of Poker - 2021 WSOP Online Gold Bracelet Events, Online",25th,"$ 3,280"
19-Oct-2021,"$ 1,600 No Limit Hold'emThe Wynn Fall Classic, Las Vegas",100th,"$ 3,334"
03-Oct-2021,"$ 500 No Limit Hold'em - BIG 500 (Event #2) ONLINEWorld Series of Poker - 2021 WSOP Online Gold Bracelet Events, Online",68th,"$ 4,713"
14-Aug-2021,"$ 25,000 No Limit Hold'em - Venetian High Roller 06PokerGO Tour - PGT Venetian High Rollers, Las Vegas",5th,"$ 1,104"
28-Jul-2021,"$ 800 No Limit Hold'em - 8-Max Turbo Deepstack Championship ONLINE (WSOP Event #29)World Series of Poker - WSOP ONLINE 2021 (US ONLY), Online",56th,"$ 50,750"
25-Jul-2021,"$ 525 No Limit Hold'em - Main Event 8-Max (Event #10)World Series of Poker Circuit - WSOPC Summer Online Circuit Event at WSOP.com, Online",53rd,"$ 1,660"
