Date,Event Name,Placement,Earning
27-Jul-2001,"$ 2,000 Championship EventTournament Of Champions, Las Vegas",3rd,"$ 10,800"
31-May-2001,"$ 500 + 40 Half 7 Card Stud & Half Limit Hold'em2001 America's Poker Classic, Los Angeles (Bell Gardens)",1st,"$ 3,945"
08-May-2001,"$ 3,000 + 120 Texas Hold'em (pot limit)32nd World Series of Poker - WSOP 2001, Las Vegas",23rd,"$ 3,321"
04-Apr-2001,"$ 500 + 40 No Limit Hold'emThe Second Annual Jack Binion World Poker Open, Tunica",9th,"$ 4,917"
28-Mar-2001,"$ 500 + 40 Limit 7 Card StudThe Second Annual Jack Binion World Poker Open, Tunica",4th,"$ 6,720"
20-Feb-2001,"$ 1,000 + 60 7 Card Stud Hi/Lo2001 L.A. Poker Classic, Los Angeles",4th,"$ 20,734"
25-Jan-2001,"$ 5,000 + 80 No Limit Hold'em Championship1st Annual World Poker Challenge, Reno",7th,"$ 7,020"
08-Dec-2000,"$ 1,000 + 60 No Limit Hold'em2000 United States Poker Championship, Atlantic City",4th,"$ 19,950"
27-Aug-2000,"$ 5,000 + 80 No Limit Hold'em2000 Legends of Poker, Los Angeles (Bell Gardens)",4th,"$ 1,410"
17-Aug-2000,"$ 500 + 40 7 Card Stud Hi-Lo2000 Legends of Poker, Los Angeles (Bell Gardens)",8th,"$ 5,570"
22-Jul-2000,"$ 450 + 50 Limit Hold'em2000 Orleans Open, Las Vegas",6th,"$ 21,765"
17-Jul-2000,"$ 260 + 40 Seven Card Stud Hi-Lo2000 Orleans Open, Las Vegas",1st,$ 610
06-Jun-2000,"$ 100 + 20 Limit Hold'emGuaranteed Poker Weekend, Compton",7th,"$ 30,300"
10-May-2000,"$ 5,000 + 100 7 Card Stud31st World Series of Poker - WSOP 2000, Las Vegas",4th,"$ 40,624"
03-Apr-2000,"$ 500 + 40 Limit Omaha Hi/LoThe First Annual Jack Binion World Poker Open, Tunica",1st,"$ 31,622"
29-Mar-2000,"$ 500 + 40 Seven Card StudThe First Annual Jack Binion World Poker Open, Tunica",1st,"$ 8,463"
25-Feb-2000,"$ 300 + 30 Limit Hold'em2000 L.A. Poker Classic, Los Angeles",6th,"$ 25,650"
17-Jan-2000,"$ 500 + 40 Omaha Hi/LoCarnivale of Poker III, Las Vegas",2nd,"$ 5,750"
12-Dec-1999,"Limit Hold'em Freeroll1999 Holiday Bonus Tournament, Los Angeles",2nd,"$ 1,565"
15-Oct-1999,"$ 200 + 25 Limit Hold'emBig Poker Oktober - 1999, Los Angeles (Bell Gardens)",6th,"$ 4,392"
11-Jun-1999,"$ 200 + 20 Limit Hold'emCalifornia State Poker Championship 1999, Los Angeles",4th,"$ 5,840"
09-May-1999,"$ 1,500 Omaha 8 or Better30th World Series of Poker - WSOP 1999, Las Vegas",9th,"$ 2,530"
19-Apr-1999,"$ 200 + 25 Limit Hold'em1999 Spring Challenge, Compton",4th,"$ 60,590"
17-Jan-1999,"$ 500 + 40 Omaha 8 or BetterCarnivale of Poker II, Las Vegas",1st,$ 520
Jun-1998,"$ 200 No Limit Hold'emNormandie Masters of Poker VI, Gardena",9th,"$ 66,500"
27-Apr-1998,"$ 2,000 No Limit Hold'em29th World Series of Poker - WSOP 1998, Las Vegas",3rd,"$ 4,392"
23-Apr-1998,"$ 1,500 Omaha Limit29th World Series of Poker - WSOP 1998, Las Vegas",9th,"$ 16,200"
26-Mar-1998,"$ 1,000 + 60 Omaha Hi/Lo1998 Four Queens Poker Classic, Las Vegas",1st,"$ 2,190"
14-Mar-1998,"$ 500 + 40 Limit Hold'em1998 Four Queens Poker Classic, Las Vegas",6th,"$ 5,000"
30-Jan-1998,"$ 150 + 15 Limit Hold'emDrive For Five, Lake Elsinore",2nd,$ 750
10-Sep-1997,"$ 300 + 30 Omaha Hi/LoQueens Poker Classic Summer Edition, Las Vegas",7th,"$ 7,260"
Sep-1997,"$ 300 Omaha Hi/Lo1997 Legends Of Poker, Los Angeles (Bell Gardens)",2nd,"$ 2,100"
18-Aug-1997,"$ 1,000 + 60 Limit Omaha Hi/LoHall of Fame Poker Classic 1997, Las Vegas",8th,"$ 2,925"
30-Apr-1997,"$ 2,500 Seven-Card Stud Split28th World Series of Poker - WSOP 1997, Las Vegas",13th,$ 950
