Date,Event Name,Placement,Earning
06-Mar-2017,"$ 7,150 + 350 WPT Shooting Star Main EventWorld Poker Tour - WPT Bay 101 Shooting Star, San Jose",49th,"A$ 4,309"
15-Feb-2017,"$ 1,100 No Limit Hold'em #44World Poker Tour - WPT L.A. Poker Classic, Los Angeles",117th,"$ 3,100"
09-Dec-2016,"$ 25,000 No Limit Hold'em #21 High RollerWorld Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",8th,"$ 225,000"
18-Sep-2016,"$ 300 + 50 No Limit Hold'emSocal Poker Championships, Los Angeles (Bell Gardens)",6th,"C$ 1,950"
05-Jul-2016,"$ 5,000 No Limit Hold'em (Event #59)47th World Series of Poker - WSOP 2016, Las Vegas",83rd,"$ 1,494"
22-Nov-2015,"$ 3,250 No Limit Hold'em - High RollerWSOP Circuit - WSOPC Nevada, Las Vegas",7th,"$ 3,654"
24-Jun-2015,"$ 10,000 Limit Hold'em Championship (Event #50)46th World Series of Poker - WSOP 2015, Las Vegas",16th,"$ 5,837"
07-Jun-2015,"$ 1,000 No Limit Hold'em Turbo (Event #18)46th World Series of Poker - WSOP 2015, Las Vegas",104th,"$ 6,654"
11-May-2015,"€ 3,000 + 300 No Limit Hold'em - WPT Amsterdam Main Event #8World Poker Tour - WPT Amsterdam, Amsterdam",10th,"$ 1,166"
05-May-2015,"€ 5,000 + 300 No Limit Hold'em - 8 Handed (Event #51)European Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",10th,"$ 4,043"
22-Mar-2015,"€ 5,000 + 300 #27 No Limit Hold'em - EPT Main EventEuropean Poker Tour - EPT Malta, St. Julian’s",94th,"$ 1,610"
10-Jan-2015,"$ 4,850 + 450 #16 No Limit Hold'em - Turbo 8 HandedPokerStars Caribbean Adventure - PCA 2015, Paradise Island",7th,"$ 135,985"
12-Dec-2014,"€ 2,000 + 150 #28 No Limit Hold'em - TurboEuropean Poker Tour - EPT Prague, Prague",9th,"$ 2,629"
04-Nov-2014,"HK$ 100,000 No Limit Hold'em ACOP Main EventAsia Pacific Poker Tour - APPT Asia Championship of Poker, Macau",18th,"$ 2,678"
11-Oct-2014,"£ 2,000 + 200 #11 No Limit Hold'em - UKIPT High RollerEuropean Poker Tour - EPT London, London",18th,"$ 19,120"
