Date,Event Name,Placement,Earning
25-Apr-2006,"No Limit Hold'emWorld Poker Tour Battle of Champions IV, Las Vegas",1st,"$ 25,000"
13-Nov-2005,"$ 10,000 + 200 WPT - No Limit Hold'em2005 World Poker Finals, Mashantucket",1st,"$ 2,167,500"
,,,
15-Jul-2023,"$ 10,000 + 500 No Limit Hold'em - 6-MaxThe Wynn Summer Classic, Las Vegas",4th,"$ 92,000"
21-Jun-2023,"$ 10,000 Pot Limit Omaha Championship - 8-Handed (Bracelet Event 50)54th World Series of Poker - WSOP 2023, Las Vegas",73rd,"$ 17,596"
13-Jun-2023,"$ 10,000 Razz Championship (Bracelet Event 33)54th World Series of Poker - WSOP 2023, Las Vegas",11th,"$ 23,850"
08-Jun-2023,"$ 10,000 Limit Hold'em Championship (Bracelet Event 22)54th World Series of Poker - WSOP 2023, Las Vegas",7th,"$ 48,298"
02-Jun-2023,"$ 1,500 Seven Card Stud (Bracelet Event 9)54th World Series of Poker - WSOP 2023, Las Vegas",1st,"$ 110,800"
01-Apr-2023,"$ 25,000 No Limit Hold'em - U.S. Poker Open #9PokerGO Tour - 2023 U.S. Poker Open, Las Vegas",6th,"$ 70,500"
11-Feb-2023,"$ 5,000 + 300 No Limit 2-7 Single Draw (Event #8)PokerGO Tour - 2023 PGT Mixed Games, Las Vegas",5th,"$ 20,800"
17-Jan-2023,"$ 25,000 No Limit Hold'em - PokerGO Cup #6PokerGO Tour - 2023 PGT PokerGO Cup, Las Vegas",7th,"$ 62,500"
17-Dec-2022,"$ 2,940 + 260 No Limit Hold'em - Progressive BountyWorld Poker Tour - WPT World Championship at Wynn Las Vegas, Las Vegas",17th,"$ 8,168"
21-Oct-2022,"$ 3,000 No Limit Hold'em - ChampionshipThe Wynn Fall Classic, Las Vegas",27th,"$ 13,163"
11-Oct-2022,"$ 7,777 No Limit Hold'em - Lucky 7's High Roller ONLINE (Online Bracelet Event #24)World Series of Poker - WSOP ONLINE at WSOP.com (NV/NJ), Online",7th,"$ 27,590"
30-Sep-2022,"$ 25,000 No Limit Hold'em - Poker Masters #9PokerGO Tour - 2022 PGT Poker Masters, Las Vegas",2nd,"$ 283,500"
24-Sep-2022,"$ 10,000 No Limit Hold'em - Poker Masters #4PokerGO Tour - 2022 PGT Poker Masters, Las Vegas",8th,"$ 29,200"
21-Sep-2022,"$ 10,000 No Limit Hold'em - Poker Masters #1PokerGO Tour - 2022 PGT Poker Masters, Las Vegas",2nd,"$ 144,500"
18-Sep-2022,"$ 365 No Limit Hold'em ONLINE (Online Bracelet Event #7)World Series of Poker - WSOP ONLINE at WSOP.com (NV/NJ), Online",2nd,"$ 37,792"
05-Aug-2022,"$ 5,300 No Limit Hold'em - SHRPO Championship (Event 32)Seminole Hard Rock Poker Open (SHRPO), Hollywood",105th,"$ 10,925"
19-Jun-2022,"$ 1,000 Pot Limit Omaha - 6-Max (NV/NJ Only)World Series of Poker - WSOP ONLINE 2022 (US ONLY), Online",19th,"$ 3,992"
08-Jun-2022,"$ 3,000 No Limit Hold'em (Event #16)53rd World Series of Poker - WSOP 2022, Las Vegas",149th,"$ 5,276"
05-Jun-2022,"$ 10,000 Mixed Games - Dealer's Choice Championship (Event #10)53rd World Series of Poker - WSOP 2022, Las Vegas",12th,"$ 20,239"
