Date,Event Name,Placement,Earning
12-Apr-2003,"$ 2,500 No Limit Hold'emWorld Poker Tour - WPT Championship, Las Vegas",18th,"$ 146,100"
08-Feb-2003,"€ 3,000 Pot Limit OmahaEuro Finals of Poker 2003, Paris",2nd,"$ 4,888"
09-Jan-2003,"A$ 1,000 Pot Limit Hold'emCrown Australasian Poker Championships - 2003, Melbourne",2nd,"$ 65,899"
17-Dec-2002,"$ 7,500 + 100 No Limit Hold'em - Main Event2002 United States Poker Championship, Atlantic City",2nd,"A$ 35,000"
03-Oct-2002,"$ 1,000 No Limit Hold'em2002 Four Queens Poker Classic, Las Vegas",10th,"$ 19,665"
01-Sep-2002,"$ 1,000 Pot Limit Hold'emHall of Fame Poker Classic 2002, Las Vegas",1st,"$ 124,200"
30-Jul-2002,"$ 2,500 Pot Limit Hold'emBellagio High Buy-in Tournament Series, Las Vegas",4th,"$ 1,310"
23-Jul-2002,"$ 3,100 Mixed Games (Stud/Omaha 8/Limit Hold'em/No Limit Hold'em)Bellagio High Buy-in Tournament Series, Las Vegas",1st,"$ 20,300"
28-Apr-2002,"$ 2,000 Pot Limit Hold'em33rd World Series of Poker - WSOP 2002, Las Vegas",3rd,"$ 6,063"
19-Feb-2002,"$ 1,000 + 60 Omaha Hi/Lo2002 L.A. Poker Classic, Los Angeles",17th,"$ 45,832"
23-Jan-2002,"$ 10,000 No Limit Texas Hold'em ChampionshipThe Third Annual Jack Binion World Poker Open, Tunica",2nd,"$ 38,580"
21-Sep-2001,"$ 5,000 + 100 No Limit Hold'em Championship Event2001 Four Queens Poker Classic, Las Vegas",8th,"$ 1,476"
16-Aug-2001,"$ 10 No Limit Hold'em - Alex Brenes Challenge Linda Johnson Celebrity Challenge 2001, San Jose",7th,"$ 258,020"
08-May-2001,"$ 3,000 + 120 Texas Hold'em (pot limit)32nd World Series of Poker - WSOP 2001, Las Vegas",4th,"$ 9,094"
13-Dec-2000,"$ 7,500 + 100 No Limit Hold'em Championship2000 United States Poker Championship, Atlantic City",18th,$ 985
19-Aug-2000,"$ 1,000 + 60 No Limit Hold'em2000 Legends of Poker, Los Angeles (Bell Gardens)",5th,"$ 39,460"
28-Apr-2000,"$ 1,500 + 70 Pot Limit Omaha31st World Series of Poker - WSOP 2000, Las Vegas",17th,"$ 3,975"
08-Apr-2000,"$ 1,000 + 60 Pot Limit OmahaThe First Annual Jack Binion World Poker Open, Tunica",3rd,"$ 4,680"
11-Dec-1999,"$ 1,000 + 60 Omaha Hi-Lo Split1999 United States Poker Championship, Atlantic City",5th,"$ 4,485"
10-May-1999,"$ 10,000 No Limit Hold'em World Championship30th World Series of Poker - WSOP 1999, Las Vegas",4th,"$ 22,931"
06-Feb-1999,"FF 3,000 No Limit Hold'emEuro Finals of Poker 1999, Paris",6th,"$ 3,685"
07-May-1998,"$ 3,000 No Limit Hold'em29th World Series of Poker - WSOP 1998, Las Vegas",4th,"$ 279,500"
05-May-1998,"$ 3,000 Hold'em Pot Limit29th World Series of Poker - WSOP 1998, Las Vegas",17th,"$ 2,251"
21-Mar-1998,"$ 500 + 40 Limit Hold'em Shootout1998 Four Queens Poker Classic, Las Vegas",1st,"$ 43,560"
Sep-1997,"$ 2,500 No Limit Hold'em1997 Legends Of Poker, Los Angeles (Bell Gardens)",1st,"$ 5,160"
01-May-1997,"$ 3,000 Limit Hold'em28th World Series of Poker - WSOP 1997, Las Vegas",5th,"$ 16,400"
21-Jan-1997,"$ 1,000 + 55 Pot Limit Omaha1997 Four Queens Poker Classic, Las Vegas",9th,"$ 39,375"
