Date,Event Name,Placement,Earning
13-Feb-2008,"$ 2,500 + 95 Limit Hold'em2008 L.A. Poker Classic, Los Angeles",15th,"$ 230,159"
27-Jan-2008,"$ 9,700 + 300 No Limit Hold'em - Championship EventWorld Poker Tour - WPT Borgata Winter Open, Atlantic City",8th,"$ 4,200"
22-Oct-2007,"$ 9,800 + 200 No Limit Hold'em - Championship EventCaesars Palace Classic, Las Vegas",5th,"$ 135,243"
02-Jul-2007,"$ 1,000 No Limit Hold'em38th World Series of Poker - WSOP 2007, Las Vegas",55th,"$ 163,693"
06-Jun-2007,"$ 2,000 No Limit Hold'em38th World Series of Poker - WSOP 2007, Las Vegas",4th,"$ 8,067"
21-Apr-2007,"$ 25,000 + 500 WPT - No Limit Hold'em ChampionshipFifth Annual Five Star World Poker Classic, Las Vegas",35th,"$ 156,040"
12-Feb-2007,"$ 2,500 + 90 No Limit Hold'em2007 L.A. Poker Classic, Los Angeles",8th,"$ 77,350"
14-Dec-2006,"$ 15,000 + 400 WPT Doyle Brunson North American Poker Classic - No Limit Hold'emFifth Annual Five Diamond World Poker Classic, Las Vegas",7th,"$ 11,400"
07-Dec-2006,"$ 2,000 + 100 No Limit Hold'emFifth Annual Five Diamond World Poker Classic, Las Vegas",4th,"$ 152,230"
16-Feb-2005,"€ 2,000 EPT Tournament - No Limit Hold'emEuropean Poker Tour - EPT Deauville, Deauville",4th,"$ 42,565"
,,,"$ 40,815"
17-Jun-2023,"$ 10,000 + 100 No Limit Hold'em - ARIA High Roller #32023 ARIA High Roller Series, Las Vegas",6th,
09-Jun-2023,"$ 50,000 No Limit Hold'em - High Roller - 8-Handed (Bracelet Event 23)54th World Series of Poker - WSOP 2023, Las Vegas",6th,"$ 28,800"
30-May-2023,"$ 25,000 No Limit Hold'em - High Roller 6-Handed (Bracelet Event 2)54th World Series of Poker - WSOP 2023, Las Vegas",29th,"$ 295,169"
13-May-2023,"$ 40,000 No Limit Hold'em - 8-Handed (Event #5)Triton Poker Super High Roller Series Cyprus, Kyrenia",3rd,"$ 43,750"
03-Apr-2023,"$ 50,000 No Limit Hold'em - U.S. Poker Open #10PokerGO Tour - 2023 U.S. Poker Open, Las Vegas",4th,"$ 552,500"
31-Jan-2023,"$ 250,000 No Limit Hold'em - Super High Roller (Event #53)PokerStars Caribbean Adventure - PCA & PSPC 2023, Nassau",6th,"$ 203,500"
23-Jan-2023,"$ 9,700 + 600 No Limit Hold'em - PCA Main Event (Event #6)PokerStars Caribbean Adventure - PCA & PSPC 2023, Nassau",44th,"$ 664,900"
18-Dec-2022,"$ 10,000 + 100 No Limit Hold'em - High RollerWorld Poker Tour - WPT World Championship at Wynn Las Vegas, Las Vegas",11th,"$ 29,400"
18-Oct-2022,"$ 25,000 No Limit Hold'em - Bellagio High Roller #11 (Event #24)World Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",1st,"$ 34,128"
10-Oct-2022,"$ 10,000 No Limit Hold'em - Bellagio High Roller #3 (Event #6)World Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",3rd,"$ 229,500"
30-Sep-2022,"$ 25,000 No Limit Hold'em - Poker Masters #9PokerGO Tour - 2022 PGT Poker Masters, Las Vegas",3rd,"$ 24,000"
