Date,Event Name,Placement,Earning
19-Jun-2022,"$ 1,000 Pot Limit Omaha - 6-Max (NV/NJ Only)World Series of Poker - WSOP ONLINE 2022 (US ONLY), Online",79th,"$ 234,000"
15-Jun-2022,"$ 3,000 No Limit Hold'em - 6-Handed (Event #33)53rd World Series of Poker - WSOP 2022, Las Vegas",22nd,"$ 600,000"
05-Jun-2022,"$ 10,000 Mixed Games - Dealer's Choice Championship (Event #10)53rd World Series of Poker - WSOP 2022, Las Vegas",19th,"$ 1,551,300"
07-May-2022,"€ 5,200 No Limit Hold'em - 6-Handed (Event 47)European Poker Tour - EPT Monte Carlo, Monte Carlo",5th,"$ 30,379"
15-Dec-2021,"$ 10,000 + 400 No Limit Hold'em - WPT Main EventWorld Poker Tour - WPT Five Diamond World Poker Classic at Bellagio, Las Vegas",50th,"$ 20,197"
24-Oct-2021,"$ 5,000 No Limit Hold'em - 8 Handed (Event #47)52nd World Series of Poker - WSOP 2021, Las Vegas",18th,"$ 26,568"
19-Jul-2021,"$ 888 Pot Limit Omaha - Crazy Eights 8-Handed ONLINE (WSOP Event #19)World Series of Poker - WSOP ONLINE 2021 (US ONLY), Online",5th,"$ 1,772"
09-Jul-2021,"$ 1,600 Pot Limit Omaha - BountyThe Wynn Summer Classic, Las Vegas",4th,"$ 15,818"
15-Aug-2020,"$ 300 Monster Stack No Limit Hold'em 6-Handed (Event #61)World Series of Poker - WSOP Online 2020 at GGPoker, Online",123rd,"$ 15,233"
29-Nov-2019,"$ 3,200 + 300 No Limit Hold'em - WPT Seminole Rock & Roll Poker Open (Event #14)World Poker Tour - WPT Seminole Rock & Roll Poker Open, Hollywood",42nd,"$ 1,900"
17-Nov-2019,"$ 2,000 + 200 No Limit Hold'em - Warm-Uppartypoker LIVE - partypoker MILLIONS World Bahamas, Nassau",2nd,"$ 1,293"
23-Aug-2019,"€ 2,150 No Limit Hold'em Hyper Turbo (Event #14)European Poker Tour - EPT Barcelona, Barcelona",1st,"$ 1,711"
03-Jul-2019,"$ 10,000 No Limit Hold'em - WSOP Main Event50th World Series of Poker - WSOP 2019, Las Vegas",532nd,"$ 25,832"
25-Jun-2019,"$ 1,020 + 80 Pot Limit Omaha ChampionshipThe Wynn Summer Classic, Las Vegas",82nd,"$ 16,264"
19-Jun-2019,"$ 1,500 No Limit Hold'em - Bounty (Event #44)50th World Series of Poker - WSOP 2019, Las Vegas",29th,"$ 22,178"
