Date,Event Name,Placement,Earning
06-Jan-2019,"$ 25,000 No Limit Hold'em - PSPC PokerStars Players Championship (Event #2)PokerStars Caribbean Adventure - PCA 2019, Paradise Island",87th,"$ 10,061"
11-Sep-2018,"$ 25,000 + 1,000 No Limit Hold'em (Event #5)2018 Poker Masters, Las Vegas",8th,"$ 15,167"
29-Aug-2018,"€ 10,300 Pot Limit Omaha (Event #20)European Poker Tour - EPT Barcelona, Barcelona",8th,"$ 200,055"
14-Jul-2018,"$ 5,000 + 225 No Limit Hold'em - CPPT #126DeepStack Championship Poker Series, Las Vegas",8th,"$ 6,665"
03-Jun-2018,"$ 10,000 Omaha Hi/Lo 8 or Better Championship (Event #9)49th World Series of Poker - WSOP 2018, Las Vegas",26th,"$ 206,500"
05-Feb-2018,"$ 25,000 + 1,000 Mixed Game Championship - (Event #4)2018 US Poker Open, Las Vegas",5th,"$ 45,700"
19-Dec-2017,"$ 10,000 No Limit Hold'em - Week 10 - Holidays with Hellmuth Event #1 Poker After Dark (PAD) Season VIII, Las Vegas",5th,"$ 66,000"
14-Sep-2017,"$ 50,000 No Limit Hold'em - Event #22017 Poker Masters, Las Vegas",8th,"$ 33,891"
24-Jun-2017,"$ 10,000 Seven Card Stud Hi/Lo Championship (Event #48)48th World Series of Poker - WSOP 2017, Las Vegas",10th,"$ 60,717"
19-Nov-2016,"$ 48,000 + 2,000 No Limit Hold'emAria Super High Roller 13, Las Vegas",5th,"$ 14,912"
27-Jun-2016,"$ 10,000 2-7 Triple Draw Lowball (Limit) Championship (Event #47)47th World Series of Poker - WSOP 2016, Las Vegas",11th,"$ 90,000"
13-Jun-2016,"$ 1,000 Pot-Limit Omaha (Event #19)47th World Series of Poker - WSOP 2016, Las Vegas",11th,"$ 100,000"
30-Apr-2016,"€ 1,000 + 100 No Limit Hold'em - Senior's Event #29European Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",10th,"$ 26,938"
19-Apr-2016,"$ 25,500 No Limit Hold'em - High Roller #27World Poker Tour - WPT Seminole Hard Rock Poker Showdown, Hollywood",12th,"$ 86,400"
27-Feb-2016,"$ 9,600 + 400 No Limit Hold'em WPT Championship #51World Poker Tour - WPT L.A Poker Classic, Los Angeles",38th,"$ 20,783"
02-Oct-2015,"$ 300 No Limit Hold'em - Main EventPPC Binions Aruba $50K, Las Vegas",5th,"$ 10,477"
30-May-2015,"$ 24,000 + 1,000 No Limit Hold'emAria High Roller 8, Las Vegas",5th,"$ 2,451"
10-Dec-2014,"€ 2,000 + 200 #18 No Limit Hold'em - EUREKA - High RollerEuropean Poker Tour - EPT Prague, Prague",2nd,"$ 61,100"
21-Aug-2014,"€ 5,000 + 300 #17 No Limit Hold'em - EPT Main EventEuropean Poker Tour - EPT Barcelona, Barcelona",129th,"$ 25,630"
12-Jun-2014,"$ 10,000 Pot Limit Hold'em (Event #28)45th World Series of Poker - WSOP 2014, Las Vegas",10th,"$ 2,800"
05-Jan-2014,"$ 98,000 + 2,000 No Limit Hold'em - Super High RollerPokerStars Caribbean Adventure - PCA 2014, Paradise Island",2nd,"$ 49,200"
20-Nov-2013,"$ 125,000 PartyPoker Premier League VIIPlayground Poker Fall Classic 2013, Kahnawake",11th,"$ 131,782"
10-Oct-2013,"£ 10,000 + 300 No Limit Hold'em - High RollerEuropean Poker Tour - EPT London, London",14th,"$ 13,694"
18-May-2013,"$ 25,000 + 500 No Limit Hold'em - WPT World ChampionshipWorld Poker Tour - WPT World Championship, Las Vegas",11th,"$ 30,516"
07-Apr-2013,"A$ 1,650 Pot Limit OmahaWorld Series of Poker Asia-Pacific - WSOP APAC 2013, Melbourne",5th,"$ 1,178,980"
13-Mar-2013,"£ 10,000 + 300 EPT 8 Game ChampionshipsEuropean Poker Tour - EPT London, London",2nd,"$ 20,000"
27-Jan-2013,"A$ 10,600 No Limit Hold'em - Main Event2013 Aussie Millions Poker Championship, Melbourne",4th,"$ 38,670"
05-Jan-2013,"$ 98,000 + 2,000 No Limit Hold'em - Super High Roller (Event #1)PokerStars Caribbean Adventure - PCA 2013, Paradise Island",8th,"$ 57,998"
22-Oct-2012,"$ 10,000 + 300 No Limit Hold'em - ChampionshipFesta Al Lago, Las Vegas",17th,"A$ 16,940"
27-Sep-2012,"€ 1,500 + 150 Pot Limit Omaha - Six Handed (Event #6)World Series Of Poker Europe - WSOPE 2012, Cannes",13th,"$ 17,728"
07-Jul-2012,"$ 10,000 World Championship - No Limit Hold'em (Event #61)43rd World Series of Poker - WSOP 2012, Las Vegas",167th,"$ 29,133"
21-Jun-2012,"$ 2,500 Limit Hold'em - Six Handed (Event #40)43rd World Series of Poker - WSOP 2012, Las Vegas",21st,"A$ 400,000"
01-Jun-2012,"$ 1,500 Omaha Hi/Lo (Event #8)43rd World Series of Poker - WSOP 2012, Las Vegas",40th,"$ 422,279"
26-Feb-2012,"$ 25,000 No Limit Hold'em - High Roller Event2012 L.A. Poker Classic, Los Angeles",2nd,"$ 228,960"
12-Dec-2011,"$ 200 + 40 No Limit Hold'em - Charity Event2011-12 Epic Poker League - Event 3, Las Vegas",9th,"$ 13,697"
04-Jun-2011,"$ 1,000 No Limit Hold'em42nd World Series of Poker - WSOP 2011, Las Vegas",158th,"$ 4,895"
03-Dec-2010,"$ 10,000 + 30 No Limit Hold'em - Championship Event2010 Doyle Brunson Five Diamond World Poker Classic, Las Vegas",41st,"$ 44,655"
25-Jun-2010,"$ 5,000 Pot Limit Omaha Hi/Lo 841st World Series of Poker - WSOP 2010, Las Vegas",2nd,"$ 5,970"
20-Feb-2010,"$ 5,000 No Limit Hold'em2010 Deep Stack Extravaganza, Las Vegas",65th,"$ 5,639"
24-Jan-2010,"A$ 10,000 + 500 No Limit Hold'em - Main Event2010 Aussie Millions Poker Championship, Melbourne",11th,"$ 137,780"
05-Jan-2010,"$ 10,000 + 300 No Limit Hold'em - Main EventPokerStars Caribbean Adventure - PCA 2010, Paradise Island",85th,"$ 3,308"
