Date,Event Name,Placement,Earning
11-Apr-2018,"€ 10,000 + 300 No Limit Hold'em - Main Event #7partypoker LIVE - partypoker MILLIONS Barcelona Grand Final, Barcelona",42nd,"$ 55,430"
12-Jan-2018,"$ 24,700 + 300 #22 No Limit Hold'em - High RollerPokerStars Caribbean Adventure - PCA 2018, Paradise Island",6th,"$ 157,500"
10-Dec-2017,"€ 50,000 No Limit Hold'em - Super High Roller ( Event #9 )PokerStars Championship Prague, Prague",2nd,"$ 24,000"
03-Nov-2017,"€ 111,111 No Limit Hold'em - High Roller for One Drop (Event #10)World Series of Poker Europe - WSOPE 2017, Rozvadov",3rd,"HK$ 2,300,000"
26-Aug-2017,"€ 10,200 No Limit Hold'em #45PokerStars Championship Barcelona, Barcelona",5th,"$ 293,065"
15-Aug-2017,"€ 10,200 No Limit Hold'em - Turbo #2PokerStars Championship Barcelona, Barcelona",3rd,"$ 10,853"
02-May-2017,"€ 25,500 No Limit Hold'em - Eight Max Shot Clock (Event 47)PokerStars Championship presented by Monte-Carlo Casino, Monte Carlo",6th,"HK$ 1,650,000"
06-Apr-2017,"HK$ 200,000 + 6,000 No Limit Hold'em #35PokerStars Championship Macau, Macau",2nd,"$ 210,236"
30-Mar-2017,"HK$ 80,000 + 2,400 No Limit Hold'em #3PokerStars Championship Macau, Macau",8th,"$ 710,000"
17-Feb-2017,"HK$ 240,000 + 10,000 No Limit Hold'em - Six MaxTriton Poker Super High Roller Series Philippines, Paranaque City",7th,"$ 305,950"
29-Jan-2017,"A$ 50,000 No Limit Hold'em - Shot Clock Six Max2017 Aussie Millions Poker Championship, Melbourne",1st,"$ 1,912,903"
15-Dec-2016,"€ 25,000 + 500 No Limit Hold'em - 8-Handed (Single Day HR II)European Poker Tour - EPT Prague, Prague",3rd,"HK$ 4,620,000"
05-Nov-2016,"HK$ 480,000 + 20,000 No Limit Hold'em - Super High Roller (Event #8)2016 Asia Championship of Poker (ACOP), Macau",6th,"$ 588,692"
21-Oct-2016,"€ 25,000 + 750 No Limit Hold'em - 8 Handed (Event #17)European Poker Tour - EPT Malta, St. Julian’s",5th,"HK$ 19,618,400"
23-Aug-2016,"€ 25,000 + 500 No Limit Hold'em - Single Re-Entry 8 Handed (Event #33)European Poker Tour - EPT Barcelona, Barcelona",21st,"$ 2,499,184"
03-May-2016,"€ 5,000 + 300 No Limit Hold'em - 8Max #54European Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",18th,"$ 49,346"
29-Oct-2015,"€ 10,000 + 300 #61 No Limit Hold'em  - High RollerEuropean Poker Tour - EPT Malta, St. Julian’s",18th,"$ 195,150"
06-May-2015,"€ 25,000 + 500 No Limit Hold'em - High Roller 8 Handed (Event #61)European Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",28th,"$ 451,007"
29-Nov-2012,"$ 1,825 + 175 No Limit Hold'em - Main EventUkrainian-Russian Tour - Grand Final, Kiev",14th,"$ 1,772,822"
13-Aug-2011,"$ 400 No Limit Hold'em - One Plus OneRussian Poker Tour - RPT Odessa, Odessa",13th,"$ 55,527"
13-May-2011,"$ 2,300 + 200 No Limit Hold'em - Main EventRussian Poker Tour - RPT Kiev, Kiev",2nd,"$ 44,599"
27-Sep-2010,"$ 820 + 80 No Limit Hold'em - Grand EventRussian Poker Tour - RPT Kiev, Kiev",30th,"$ 138,459"
