Date,Event Name,Placement,Earning
30-Apr-2019,"€ 50,000 No Limit Hold'em (Event #20)European Poker Tour - EPT Monte Carlo, Monte Carlo",4th,"$ 85,915"
10-Nov-2018,"$ 5,000 + 300 No Limit Hold'em - Caribbean Poker Party Main Eventpartypoker LIVE - partypoker Caribbean Poker Party, Nassau",139th,"$ 4,667"
22-Oct-2018,"€ 2,250 + 250 No Limit Hold'em - King's Trophy EventWorld Series of Poker Europe - WSOPE 2018, Rozvadov",14th,"$ 1,484,085"
27-Aug-2018,"€ 5,300 No Limit Hold'em - EPT Main Event (Event #13)European Poker Tour - EPT Barcelona, Barcelona",12th,"$ 333,013"
11-Apr-2018,"€ 10,000 + 300 No Limit Hold'em - Main Event #7partypoker LIVE - partypoker MILLIONS Barcelona Grand Final, Barcelona",124th,"$ 12,500"
02-Feb-2018,"A$ 2,250 + 250 No Limit Holdem  - Six MaxShot Clock  (Event #20)2018 Aussie Millions Poker Championship, Melbourne",19th,"$ 10,164"
16-Dec-2017,"€ 10,300 No Limit Hold'em - Pokerstars Championship High Roller ( Event #33 )PokerStars Championship Prague, Prague",4th,"$ 102,782"
07-Dec-2017,"€ 10,300 No Limit Hold'em - 8 Handed 1 ( Event #2 )PokerStars Championship Prague, Prague",6th,"$ 30,841"
14-Jul-2017,"$ 10,000 + 400 Bellagio Cup XIIIBellagio Cup XIII, Las Vegas",17th,"A$ 5,670"
06-Jun-2017,"$ 1,500 No Limit Hold'em (Event #12)48th World Series of Poker - WSOP 2017, Las Vegas",54th,"$ 4,551"
11-Mar-2017,"$ 1,100 No Limit Hold'em - PokerStars National Championship (Event #4)PokerStars Championship Panama, Panama City",29th,"$ 230,844"
22-Feb-2017,"$ 5,250 No Limit Hold'em #53World Poker Tour - WPT L.A. Poker Classic, Los Angeles",9th,"$ 36,383"
14-Jan-2017,"$ 10,000 + 200 No Limit Hold'em - Turbo Super Knockout (Event #87)PokerStars Championship Bahamas, Paradise Island",5th,"$ 27,601"
07-Jan-2017,"$ 2,000 + 200 No Limit Hold'em - PokerStars National Championship  (Event #12)PokerStars Championship Bahamas, Paradise Island",42nd,"$ 6,843"
14-Dec-2016,"€ 2,000 + 150 No Limit Hold'em - 8-Handed Turbo (Event #53)European Poker Tour - EPT Prague, Prague",9th,"$ 4,580"
19-Nov-2016,"€ 1,500 + 90 No Limit Hold'em - Single Re-entryMaster Classics of Poker (MCOP) 2016, Amsterdam",4th,"$ 12,430"
31-Oct-2016,"£ 5,000 No Limit Hold'em Devilfish CupWorld Poker Tour - partypoker WPT UK, Nottingham",3rd,"$ 13,960"
29-Oct-2016,"€ 5,000 + 200 No Limit Hold'em - Turbo 6 Handed (Event #82)European Poker Tour - EPT Malta, St. Julian’s",4th,"$ 3,920"
21-Aug-2016,"€ 2,000 + 150 No Limit Hold'em - Hyperturbo Bounty 8 Handed (Event #22)European Poker Tour - EPT Barcelona, Barcelona",40th,"$ 8,502"
05-Jul-2016,"$ 5,000 No Limit Hold'em (Event #59)47th World Series of Poker - WSOP 2016, Las Vegas",99th,"$ 36,046"
10-Jun-2016,"$ 1,500 No Limit Hold'em Millionaire Maker  (Event #14)47th World Series of Poker - WSOP 2016, Las Vegas",30th,"$ 127,947"
29-Apr-2016,"€ 2,000 + 200 No Limit Hold'em - FPS Highroller #21European Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",27th,"$ 17,804"
28-Jan-2016,"£ 1,000 + 100 No Limit Hold'em - Main EventGrosvenor UK Poker Tour - GUKPT London Leg 1, London",26th,"$ 2,140"
11-Jan-2016,"$ 5,300 #62 No Limit Hold'em - 8-HandedPokerStars Caribbean Adventure - PCA 2016, Paradise Island",19th,"$ 7,913"
28-Oct-2015,"€ 1,000 + 100 #55 No Limit Hold'emEuropean Poker Tour - EPT Malta, St. Julian’s",24th,"$ 32,631"
21-Oct-2015,"€ 5,000 + 300 #6 No Limit Hold'em  Win The Button - 6 HandedEuropean Poker Tour - EPT Malta, St. Julian’s",2nd,"$ 7,708"
01-Jul-2015,"$ 1,500 No Limit Hold'em Bounty (Event #62)46th World Series of Poker - WSOP 2015, Las Vegas",226th,"$ 3,936"
23-Jun-2015,"$ 2,500 No Limit Hold'em (Event #47)46th World Series of Poker - WSOP 2015, Las Vegas",60th,"$ 9,520"
05-May-2015,"€ 5,000 + 300 No Limit Hold'em - 8 Handed (Event #51)European Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",12th,"$ 2,453"
27-Mar-2015,"€ 2,000 + 150 #63 NL - Turbo Bounty -European Poker Tour - EPT Malta, St. Julian’s",14th,"$ 9,631"
07-Jan-2015,"$ 2,643 + 357 #2 No Limit Hold'em - LAPT Bahamas Main EventPokerStars Caribbean Adventure - PCA 2015, Paradise Island",30th,"$ 1,666"
24-Aug-2014,"€ 1,000 + 100 #26 No Limit Hold'emEuropean Poker Tour - EPT Barcelona, Barcelona",22nd,"$ 8,518"
16-Apr-2014,"€ 300 + 30 No Limit Hold'em TurboEuropean Poker Tour - EPT Sanremo, Sanremo",16th,"$ 11,725"
