Date,Event Name,Placement,Earning
12-Jan-2015,"$ 24,000 + 1,000 #24 No Limit Hold'em - High Roller 8 HandedPokerStars Caribbean Adventure - PCA 2015, Paradise Island",10th,"A$ 87,840"
15-Oct-2014,"£ 1,000 + 100 #28 No Limit Hold'emEuropean Poker Tour - EPT London, London",5th,"$ 60,874"
24-Aug-2014,"€ 1,000 + 100 #26 No Limit Hold'emEuropean Poker Tour - EPT Barcelona, Barcelona",90th,"$ 48,550"
01-Jun-2014,"$ 1,000 No Limit Hold'em (Event #9)45th World Series of Poker - WSOP 2014, Las Vegas",119th,"$ 26,655"
14-Apr-2014,"€ 4,600 + 300 No Limit Hold'em EPT Main EventEuropean Poker Tour - EPT Sanremo, Sanremo",46th,"$ 23,715"
13-Jan-2014,"$ 1,000 + 100 No Limit Hold'em TurboPokerStars Caribbean Adventure - PCA 2014, Paradise Island",17th,"$ 479,732"
11-Dec-2013,"€ 1,000 + 100 No Limit Hold'em - TurboEuropean Poker Tour - EPT Prague, Prague",9th,"$ 4,222"
30-Oct-2013,"£ 150 + 15 No Limit Hold'em - Six MaxUK & Ireland Poker Tour - UKIPT Isle Of Man, Douglas",11th,"$ 220,657"
15-Oct-2013,"€ 400 + 50 No Limit Texas Hold'em - TurboWorld Series of Poker Europe - WSOPE 2013, Enghien-les-Bains",2nd,"$ 2,985"
04-Sep-2013,"€ 1,000 + 100 No Limit Hold'em - Re-EntryEuropean Poker Tour - EPT Barcelona, Barcelona",65th,"$ 82,830"
24-Jun-2013,"$ 3,000 No Limit Hold'em (Event #44)44th World Series of Poker - WSOP 2013, Las Vegas",104th,"$ 9,420"
14-Jun-2013,"$ 3,000 No Limit Hold'em - Mixed Max (Event #27)44th World Series of Poker - WSOP 2013, Las Vegas",21st,"$ 28,064"
09-Jun-2013,"$ 1,000 No Limit Hold'em (Event #18)44th World Series of Poker - WSOP 2013, Las Vegas",16th,"$ 112,980"
11-May-2013,"€ 1,000 + 100 No Limit Hold'em - Monaco Cup - Re-EntryEuropean Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",12th,"$ 26,135"
14-Apr-2013,"No Limit Hold'em - Caesars Cup Invitational World Series of Poker Asia-Pacific - WSOP APAC 2013, Melbourne",1st,"$ 2,647"
21-Mar-2013,"A$ 2,000 + 200 No Limit Hold'em - Main EventAustralia New Zealand Poker Tour - ANZPT Sydney, Sydney",3rd,"$ 2,374"
09-Nov-2012,"HK$ 13,800 + 1,200 No Limit Hold'emAsia Pacific Poker Tour - APPT Asia Championship of Poker, Taipa",14th,"$ 14,118"
22-Oct-2012,"$ 3,300 + 300 No Limit Hold'em - Main EventWorld Poker Tour - WPT Emperors Palace Poker Classic, Johannesburg",1st,$ 970
25-Sep-2012,"€ 3,000 + 250 No Limit Hold'em - Shootout (Event #4)World Series Of Poker Europe - WSOPE 2012, Cannes",15th,"$ 3,755"
04-Aug-2012,"$ 4,000 + 400 No Limit Hold'em - Main EventWorld Poker Tour - WPT Merit Cyprus Classic, Kyrenia",30th,$ 473
27-Jun-2012,"$ 1,500 No Limit Hold'em - Ante Only (Event #49)43rd World Series of Poker - WSOP 2012, Las Vegas",44th,"$ 6,735"
02-Jun-2012,"$ 1,500 No Limit Hold'em - Re-Entry (Event #9A)43rd World Series of Poker - WSOP 2012, Las Vegas",230th,"$ 3,063"
23-Feb-2012,"DKr 7,500 + 610 No Limit Hold'em - Turbo BountyEuropean Poker Tour - EPT Copenhagen, Copenhagen",6th,"$ 5,560"
18-Nov-2011,"€ 1,000 + 100 No Limit Hold'emEuropean Poker Tour - EPT Loutraki, Loutraki",1st,"$ 10,360"
10-Aug-2011,"£ 100 + 10 No Limit Hold'em - Six MaxUK & Ireland Poker Tour - UKIPT Edinburgh, Edinburgh",14th,"$ 12,413"
18-Jun-2011,"$ 2,500 + 250 No Limit Hold'em - Main Event2011 Merit Summer Open, Kyrenia",1st,"$ 9,572"
20-May-2011,"€ 1,500 + 150 No Limit Hold'em - Main Event2011 Full Tilt Poker Series Spain - Barcelona, Barcelona",13th,"A$ 80,040"
15-Apr-2011,"$ 1,000 + 100 No Limit Hold'em - Heads UpMerit Middle East Poker Championship 2011, Kyrenia",8th,"$ 81,889"
09-Apr-2011,"€ 1,000 + 100 No Limit Hold'em - Turbo BountyEuropean Poker Tour - EPT Berlin, Berlin",7th,"HK$ 31,500"
10-Mar-2011,"$ 400 + 40 No Limit Hold'em2011 Merit Spring Open, Kyrenia",1st,"$ 4,064"
07-Feb-2011,"€ 10,000 No Limit Hold'em - High Roller EventWorld Poker Tour - WPT Venice, Venice",3rd,"$ 206,153"
02-Dec-2010,"€ 3,000 + 200 Main Event - No Limit Hold'emFull Tilt Poker Series Grand Final, Barcelona",3rd,"$ 7,082"
22-Nov-2010,"€ 5,000 + 300 No Limit Hold'em - EPT Main EventEuropean Poker Tour - EPT Barcelona, Barcelona",23rd,"$ 8,070"
31-Oct-2010,"€ 1,000 + 100 No Limit Hold'em - BountyEuropean Poker Tour - EPT Vienna, Vienna",3rd,"$ 5,476"
07-Aug-2010,"R$ 1,000 + 100 No Limit Hold'emLatin American Poker Tour - LAPT  Florianopolis, Florianopolis",12th,"$ 3,584"
29-Apr-2010,"€ 300 + 30 No Limit Hold'em - TurboEuropean Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",15th,"$ 1,778"
25-Mar-2010,"€ 500 + 50 No Limit Hold'emEuropean Poker Tour - EPT Snowfest, Hinterglemm",13th,"$ 47,646"
12-Oct-2009,"€ 9,000 No Limit Hold'em - High RollerWorld Poker Tour - WPT Marrakech, Marrakech",2nd,$ 373
30-Jul-2009,"€ 2,000 + 200 No Limit Hold'em - Main EventItalian Poker Tour - IPT Venezia, Venice",51st,"$ 123,366"
